Track,Metric_X,Metric_Y,N_Matched,Observed_Pearson_r,Bootstrap_Median_r,Bootstrap_CI_Lower,Bootstrap_CI_Upper,Confidence_Level,Block_Length_Windows,Block_Length_Seconds,Bootstrap_Iterations_Requested,Bootstrap_Iterations_Valid,Random_Seed,Resampling_Method,Channel
RAW_Channel,Delta_Shannon_Entropy,Delta_Flux,181,0.19398037915635202,0.19886198191491178,0.05006811440484852,0.3405266202590334,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Fz
RAW_Channel,Delta_LZC,Delta_Flux,181,-0.024878727527894474,-0.025838397388433916,-0.17861199092345317,0.11217892174441912,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Fz
RAW_Channel,Delta_Shannon_Entropy,Delta_LZC,181,-0.7104339873206195,-0.715713873326087,-0.8154234497102452,-0.5991634560416051,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,O1
RAW_Channel,Delta_Shannon_Entropy,Delta_Flux,181,0.3113563632124742,0.3145374296254393,0.14828274900988447,0.4659071395981154,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,O1
RAW_Channel,Delta_LZC,Delta_Flux,181,-0.17599250195152097,-0.17799058365229675,-0.3301089697689047,-0.018997327227762303,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,O1
RAW_Channel,Delta_Shannon_Entropy,Delta_LZC,181,-0.6756886847390321,-0.6799948479374296,-0.7770471556160404,-0.5843905662179689,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,O2
RAW_Channel,Delta_Shannon_Entropy,Delta_Flux,181,0.40752813845606073,0.4142238876856197,0.2199693978440414,0.6143068292703001,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,O2
RAW_Channel,Delta_LZC,Delta_Flux,181,-0.25368002611316626,-0.2599249875432631,-0.453259475679954,-0.05777095279302533,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,O2
RAW_Channel,Delta_Shannon_Entropy,Delta_LZC,181,-0.6252436199759989,-0.629801581627643,-0.7446900726740746,-0.5160421877195442,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Oz
RAW_Channel,Delta_Shannon_Entropy,Delta_Flux,181,0.45525371634698364,0.4585520827808849,0.2764053097654012,0.6504124601558444,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Oz
RAW_Channel,Delta_LZC,Delta_Flux,181,-0.270698859282214,-0.2828738381551156,-0.4620625052980462,-0.08953494801515695,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Oz
RAW_Channel,Delta_Shannon_Entropy,Delta_LZC,181,-0.6445881636458436,-0.6450173907832288,-0.766576518140891,-0.5277684133400866,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,P3
RAW_Channel,Delta_Shannon_Entropy,Delta_Flux,181,0.2678996430028241,0.27330775727325685,0.10582020013632511,0.4183211198101097,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,P3
RAW_Channel,Delta_LZC,Delta_Flux,181,-0.02234766249401807,-0.028225033814571213,-0.17876193046907576,0.11597002300753032,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,P3
RAW_Channel,Delta_Shannon_Entropy,Delta_LZC,181,-0.6257563129306356,-0.625645748825336,-0.7427735856171843,-0.5257252377119872,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,P4
RAW_Channel,Delta_Shannon_Entropy,Delta_Flux,181,0.2600395111723681,0.26479840430570506,0.09576336456223515,0.4453982949224552,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,P4
RAW_Channel,Delta_LZC,Delta_Flux,181,-0.054284558039279084,-0.05670083172574114,-0.21300889602079798,0.0899286349101618,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,P4
RAW_Channel,Delta_Shannon_Entropy,Delta_LZC,181,-0.7513924334854701,-0.7560185005801254,-0.817366485780505,-0.6755156732941615,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,P7
RAW_Channel,Delta_Shannon_Entropy,Delta_Flux,181,0.06659547194157678,0.07022488093523954,-0.07475633904804856,0.2278127666079223,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,P7
RAW_Channel,Delta_LZC,Delta_Flux,181,0.011770379088125466,0.00298421218143506,-0.13712025452490068,0.15334068930426512,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,P7
RAW_Channel,Delta_Shannon_Entropy,Delta_LZC,181,-0.523483923210873,-0.5299663854435528,-0.6943185928480694,-0.3607316293519273,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,P8
RAW_Channel,Delta_Shannon_Entropy,Delta_Flux,181,0.4179866375425133,0.42947247634035957,0.2258631742681213,0.6200049826767897,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,P8
RAW_Channel,Delta_LZC,Delta_Flux,181,-0.11969422056413631,-0.12896236540383835,-0.3380721172257956,0.04668016186650458,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,P8
RAW_Channel,Delta_Shannon_Entropy,Delta_LZC,181,-0.7178789470618426,-0.7241933492964565,-0.8408084675675278,-0.5787567931455047,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,PO10
RAW_Channel,Delta_Shannon_Entropy,Delta_Flux,181,0.2120245822946363,0.22256662874552272,0.07320214176781337,0.38500371675567224,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,PO10
RAW_Channel,Delta_LZC,Delta_Flux,181,-0.08294774363588348,-0.08482662587789125,-0.2666244319876922,0.08258858329455915,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,PO10
RAW_Channel,Delta_Shannon_Entropy,Delta_LZC,181,-0.786418764080547,-0.7900132632974244,-0.8621656909953023,-0.6877710638231064,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,PO9
RAW_Channel,Delta_Shannon_Entropy,Delta_Flux,181,0.022407389854257897,0.026837735205974413,-0.09337410778626751,0.13967071797381528,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,PO9
RAW_Channel,Delta_LZC,Delta_Flux,181,-0.09897974797696558,-0.09811009863833944,-0.2321063642808034,0.018715636427045813,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,PO9
RAW_Channel,Delta_Shannon_Entropy,Delta_LZC,181,-0.6676270934043055,-0.676840707672012,-0.8037383505033088,-0.5261373071169005,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Pz
RAW_Channel,Delta_Shannon_Entropy,Delta_Flux,181,0.16332133744878577,0.1721561648295054,0.009137521766169174,0.33495359841199973,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Pz
RAW_Channel,Delta_LZC,Delta_Flux,181,-0.016658809953314663,-0.025825231647037074,-0.1919430525099012,0.12008867653251762,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Pz
RAW_Channel,Delta_Shannon_Entropy,Delta_LZC,181,-0.7785065142110539,-0.7796548303126003,-0.8543674995304573,-0.687025089655693,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,T7
RAW_Channel,Delta_Shannon_Entropy,Delta_Flux,181,0.06243054363999827,0.06616552490171014,-0.10590671243660772,0.22664494376481106,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,T7
RAW_Channel,Delta_LZC,Delta_Flux,181,0.09188246020584852,0.09178685006161957,-0.056584477769634434,0.21818103104021624,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,T7
RAW_Channel,Delta_Shannon_Entropy,Delta_LZC,181,-0.6754432850595621,-0.6808872651312627,-0.7926387124964902,-0.5433238832502563,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,T8
RAW_Channel,Delta_Shannon_Entropy,Delta_Flux,181,-0.023163484238565957,-0.014910731192352967,-0.17971887794478708,0.18116984636140818,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,T8
RAW_Channel,Delta_LZC,Delta_Flux,181,0.1257488952750271,0.12016378574741632,-0.02362717605962577,0.25997488921027934,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,T8
