Track,Metric_X,Metric_Y,N_Matched,Observed_Pearson_r,Bootstrap_Median_r,Bootstrap_CI_Lower,Bootstrap_CI_Upper,Confidence_Level,Block_Length_Windows,Block_Length_Seconds,Bootstrap_Iterations_Requested,Bootstrap_Iterations_Valid,Random_Seed,Resampling_Method,Band,Channel,Feature
POW_Feature,Delta_Shannon_Entropy,Delta_Flux,181,0.48689761777322943,0.48981440699508105,0.3877008594911891,0.5755027001003793,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Alpha,FT10,POW.FT10.Alpha
POW_Feature,Delta_LZC,Delta_Flux,181,0.09615379278503794,0.09605230387895708,-0.07610164796881032,0.2791118748369312,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Alpha,FT10,POW.FT10.Alpha
POW_Feature,Delta_Shannon_Entropy,Delta_LZC,181,-0.1079673081832873,-0.11163754273112043,-0.2525859400506916,0.03635260187624966,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Alpha,FT9,POW.FT9.Alpha
POW_Feature,Delta_Shannon_Entropy,Delta_Flux,181,0.5359878124388597,0.536151084964755,0.4390346495481375,0.6236544032160233,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Alpha,FT9,POW.FT9.Alpha
POW_Feature,Delta_LZC,Delta_Flux,181,0.12190033690309898,0.12721502985382233,-0.05201061110023776,0.30035209084378295,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Alpha,FT9,POW.FT9.Alpha
POW_Feature,Delta_Shannon_Entropy,Delta_LZC,181,-0.11392346456102449,-0.11281765604468522,-0.23563073926659572,0.011605398594505333,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Alpha,Fp1,POW.Fp1.Alpha
POW_Feature,Delta_Shannon_Entropy,Delta_Flux,181,0.655394743552636,0.6565086135619689,0.5882837865656899,0.724925152370376,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Alpha,Fp1,POW.Fp1.Alpha
POW_Feature,Delta_LZC,Delta_Flux,181,0.09482749032337813,0.09255291644800744,-0.05496753237841323,0.23488509513033384,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Alpha,Fp1,POW.Fp1.Alpha
POW_Feature,Delta_Shannon_Entropy,Delta_LZC,181,-0.17142164949664399,-0.17448256115530908,-0.2877552465709516,-0.042704367346454594,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Alpha,Fp2,POW.Fp2.Alpha
POW_Feature,Delta_Shannon_Entropy,Delta_Flux,181,0.6513962453310851,0.6537929311877289,0.5742256193892675,0.7309736757449461,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Alpha,Fp2,POW.Fp2.Alpha
POW_Feature,Delta_LZC,Delta_Flux,181,0.08615512398699689,0.09137686939625644,-0.06568325220309895,0.22677573633150205,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Alpha,Fp2,POW.Fp2.Alpha
POW_Feature,Delta_Shannon_Entropy,Delta_LZC,181,-0.15419291588656092,-0.1529100204684738,-0.30194197080993723,-0.016636104093889537,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Alpha,Fz,POW.Fz.Alpha
POW_Feature,Delta_Shannon_Entropy,Delta_Flux,181,0.6468222335341265,0.6484133203939934,0.5847778336848293,0.7105938161549147,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Alpha,Fz,POW.Fz.Alpha
POW_Feature,Delta_LZC,Delta_Flux,181,0.0592056024432919,0.06231108763245731,-0.08465416053681045,0.19635945781699318,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Alpha,Fz,POW.Fz.Alpha
POW_Feature,Delta_Shannon_Entropy,Delta_LZC,181,-0.0994395476400104,-0.10023251505627742,-0.19650995349497022,-0.0004154118207463699,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Alpha,O1,POW.O1.Alpha
POW_Feature,Delta_Shannon_Entropy,Delta_Flux,181,0.714252313007835,0.7188138865082075,0.6322875742448459,0.7849219209974201,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Alpha,O1,POW.O1.Alpha
POW_Feature,Delta_LZC,Delta_Flux,181,0.13950037861383924,0.14037707977849223,0.01337510518170728,0.26291536634103446,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Alpha,O1,POW.O1.Alpha
POW_Feature,Delta_Shannon_Entropy,Delta_LZC,181,-0.034898190047446785,-0.034519390578827885,-0.17558298227621694,0.11134795117816318,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Alpha,O2,POW.O2.Alpha
