Track,Metric_X,Metric_Y,N_Matched,Observed_Pearson_r,Bootstrap_Median_r,Bootstrap_CI_Lower,Bootstrap_CI_Upper,Confidence_Level,Block_Length_Windows,Block_Length_Seconds,Bootstrap_Iterations_Requested,Bootstrap_Iterations_Valid,Random_Seed,Resampling_Method,Channel
RAW_Channel_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_Flux,181,0.36589625148197213,0.37259720927892326,0.21341058886904504,0.5332428282004464,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,P4
RAW_Channel_BaselineStandardisedFlux,Delta_LZC,Delta_Flux,181,0.019277344487749478,0.011372695293954007,-0.19751288202668993,0.22590951163976636,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,P4
RAW_Channel_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_LZC,181,-0.7513924334854701,-0.7563454906455946,-0.8215896092187704,-0.6762904008358711,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,P7
RAW_Channel_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_Flux,181,0.15337864602513837,0.15254609669055275,0.012148691194087359,0.3021525963425602,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,P7
RAW_Channel_BaselineStandardisedFlux,Delta_LZC,Delta_Flux,181,0.029721717394243855,0.022022589485387017,-0.14920658102964895,0.23111517921288827,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,P7
RAW_Channel_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_LZC,181,-0.523483923210873,-0.525026778695836,-0.7021226232113171,-0.34462728870321085,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,P8
RAW_Channel_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_Flux,181,0.4450655933747159,0.44650729077940277,0.2899008687100335,0.6020603982019003,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,P8
RAW_Channel_BaselineStandardisedFlux,Delta_LZC,Delta_Flux,181,0.03443847528837302,0.034406339064706665,-0.22649796751541826,0.24462217184068683,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,P8
RAW_Channel_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_LZC,181,-0.7178789470618426,-0.7219596840816648,-0.8337414020408801,-0.5706013818084267,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,PO10
RAW_Channel_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_Flux,181,0.26023637349964235,0.26477346643542643,0.14741153414581465,0.3829102220753009,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,PO10
RAW_Channel_BaselineStandardisedFlux,Delta_LZC,Delta_Flux,181,0.01696521802363381,-0.0015158934027000284,-0.22350151971348733,0.22468776650115263,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,PO10
RAW_Channel_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_LZC,181,-0.786418764080547,-0.7852310402890276,-0.8653054827481814,-0.6907381526356574,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,PO9
RAW_Channel_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_Flux,181,0.1448395551348405,0.15052652679647516,0.008940133918422402,0.2884722979116195,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,PO9
RAW_Channel_BaselineStandardisedFlux,Delta_LZC,Delta_Flux,181,0.002501108227694668,-0.004233018456713941,-0.16881116768256638,0.15594019877913667,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,PO9
RAW_Channel_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_LZC,181,-0.6676270934043055,-0.6767444163268057,-0.806208997391279,-0.535946836186628,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Pz
RAW_Channel_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_Flux,181,0.2796216508008167,0.282237307364153,0.15579298531943925,0.4150983873247989,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Pz
RAW_Channel_BaselineStandardisedFlux,Delta_LZC,Delta_Flux,181,0.01718796265782513,0.002727881773443586,-0.19970816442090286,0.209650350547406,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Pz
RAW_Channel_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_LZC,181,-0.7785065142110539,-0.7810405769750286,-0.8496518403067073,-0.68774648375852,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,T7
RAW_Channel_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_Flux,181,0.06935690978002049,0.07319576524050737,-0.07170698995541323,0.20649833381593793,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,T7
RAW_Channel_BaselineStandardisedFlux,Delta_LZC,Delta_Flux,181,0.1528070308095058,0.14813515548186007,-0.00246666401376044,0.30795982614352724,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,T7
RAW_Channel_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_LZC,181,-0.6754432850595621,-0.6817480425978901,-0.7945898141419796,-0.5385793704883984,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,T8
RAW_Channel_BaselineStandardisedFlux,Delta_Shannon_Entropy,Delta_Flux,181,0.1959117343594609,0.19413194242020523,0.058173677461398905,0.33881611289182056,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,T8
RAW_Channel_BaselineStandardisedFlux,Delta_LZC,Delta_Flux,181,0.15862422661536757,0.1553242893171375,-0.023632380241022155,0.32069690131977474,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,T8
