Time,dt_s,step_distance_l2_baseline_standardised,v_l2_baseline_standardised_per_s,Flux_Source
2025-10-05 15:48:10.937230110,0.125080108,0.2421749864564952,1.9361590770012385,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:11.062119961,0.124889851,0.24180661665414221,1.9361590611085142,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:11.187410116,0.125290155,0.24258167041122156,1.9361590734022285,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:11.312099934,0.124689818,0.24141932058374102,1.9361590581818078,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:11.437180042,0.125080108,0.24217498645649205,1.9361590770012131,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:11.562269926,0.125089884,0.2421939127245405,1.9361590640258366,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:11.687459946,0.12519002,0.24238779156787887,1.936159060984884,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:11.812150002,0.124690056,0.24141978220003082,1.9361590646813955,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:11.937239885,0.125089883,0.24219391272453253,1.9361590795039156,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:12.062119961,0.124880076,0.2417876903860933,1.936159058600295,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:12.187210083,0.125090122,0.2421943743408351,1.9361590705046647,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:12.312299967,0.125089884,0.2421939127245369,1.9361590640258077,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:12.437289953,0.124989986,0.2420004954974785,1.9361590735555287,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:12.562170029,0.124880076,0.24178769038609424,1.9361590586003026,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:12.687259912,0.125089883,0.2421939127245381,1.9361590795039603,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:12.812150002,0.12489009,0.2418070782704258,1.9361590520947323,BaselineStandardised_BandChannel_State_L2
