Track,N_Matched,Matched_Progress_Min,Matched_Progress_Max,Baseline_Observed_Progress_Min,Baseline_Observed_Progress_Max,Modulation_Observed_Progress_Min,Modulation_Observed_Progress_Max,Baseline_Flux_Source,Modulation_Flux_Source,Direct_Window_Positions_Identical,Interpolation_Required,DeltaEntropy_Mean,DeltaEntropy_Median,DeltaEntropy_Q25,DeltaEntropy_Q75,DeltaLZC_Mean,DeltaLZC_Median,DeltaLZC_Q25,DeltaLZC_Q75,DeltaFlux_Mean,DeltaFlux_Median,DeltaFlux_Q25,DeltaFlux_Q75,Corr_DeltaEntropy_DeltaLZC,Corr_DeltaEntropy_DeltaFlux,Corr_DeltaLZC_DeltaFlux,N_Hplus_LZCminus_Fluxplus,N_Hplus_LZCminus_Fluxminus,Pct_Hplus_LZCminus,N_H-_LZC-_Flux-,N_H-_LZC-_Flux+,N_H-_LZC+_Flux-,N_H-_LZC+_Flux+,N_H+_LZC-_Flux-,N_H+_LZC-_Flux+,N_H+_LZC+_Flux-,N_H+_LZC+_Flux+,Band,Channel,Feature
POW_Feature,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,-0.35010476858011064,-0.2601523610000003,-0.6722921849999999,-0.009096142000001084,-0.005663261167403396,0.0,-0.07902410120000003,0.07902410120000003,-5.099788631830462,-4.734754845060504,-10.34247803699239,-0.2718717021076813,-0.1870258645977247,0.21215785106637614,0.00601985452805151,4,22,14.3646408839779,40,10,47,17,22,4,6,4,BetaH,F8,POW.F8.BetaH
POW_Feature,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,-0.19735579362430958,-0.20847430699999947,-0.5042337060000008,0.16193273099999406,-0.006973052901105181,0.0,-0.07902410120000003,0.07902410120000003,-5.099788631830462,-4.734754845060504,-10.34247803699239,-0.2718717021076813,-0.05594423040579255,0.22101438022182324,0.0682601948021337,8,25,18.23204419889503,41,11,36,12,25,8,10,8,BetaH,FC1,POW.FC1.BetaH
POW_Feature,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,0.26431603454143626,0.2813821070000002,-0.03998743500000046,0.5795067839999994,0.015738339134806507,0.0,-0.07902410120000003,0.15804820229999672,-5.099788631830462,-4.734754845060504,-10.34247803699239,-0.2718717021076813,0.019518800740972606,0.327505095721427,0.1737859184529842,13,40,29.281767955801104,16,2,18,3,40,13,37,23,BetaH,FC2,POW.FC2.BetaH
POW_Feature,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,-0.7955915812983426,-0.756853081,-1.1017891449999997,-0.4173137530000033,0.0008690268187844481,0.0,-0.07902410120000003,0.07902410120000003,-5.099788631830462,-4.734754845060504,-10.34247803699239,-0.2718717021076813,-0.12699920397480102,0.15422189778045436,0.13749401533037064,1,4,2.7624309392265194,60,15,55,23,4,1,3,0,BetaH,FC5,POW.FC5.BetaH
POW_Feature,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,-0.3174529429779011,-0.30208102199999987,-0.5968144579999999,-0.024074576000000292,0.006989723577347924,0.0,-0.07902410120000003,0.07902410120000003,-5.099788631830462,-4.734754845060504,-10.34247803699239,-0.2718717021076813,-0.03914381184331576,0.3372948967381212,-0.036710439325234274,6,9,8.287292817679559,40,9,47,15,9,6,14,5,BetaH,FC6,POW.FC6.BetaH
POW_Feature,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,-0.288531679254696,-0.2734314440000003,-0.6200862069999924,0.046874815999999875,0.00959263636519333,0.0,-0.07902410120000003,0.15804820239999684,-5.099788631830462,-4.734754845060504,-10.34247803699239,-0.2718717021076813,-0.07559744228246089,0.25286348735769626,-0.05473022221140092,7,22,16.022099447513813,39,10,51,16,22,7,12,4,BetaH,FT10,POW.FT10.BetaH
POW_Feature,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,-0.38166421855248606,-0.39443231899999986,-0.7013860520000001,-0.05178842599999989,-0.011351528346961194,0.0,-0.07902410120000003,0.07902410120000003,-5.099788631830462,-4.734754845060504,-10.34247803699239,-0.2718717021076813,-0.2503871976587499,0.12962008859601998,0.1370049014836296,4,17,11.602209944751381,47,12,43,21,17,4,8,1,BetaH,FT9,POW.FT9.BetaH
POW_Feature,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,-0.1738672792983424,-0.12883339500000046,-0.48033588199999677,0.17118884599998374,-0.011792293261325918,0.0,-0.07902410120000003,0.07902410120000003,-5.099788631830462,-4.734754845060504,-10.34247803699239,-0.2718717021076813,-0.24231381113257086,0.16560473123055075,0.08291545732268292,11,30,22.65193370165746,36,6,34,15,30,11,19,9,BetaH,Fp1,POW.Fp1.BetaH
POW_Feature,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,-0.06187492433149177,-0.03555739200000918,-0.34633024400000023,0.22698682699999972,-0.00960513937237572,0.0,-0.07902410120000003,0.07902410120000003,-5.099788631830462,-4.734754845060504,-10.34247803699239,-0.2718717021076813,-0.22389960150357602,0.10888665810376846,0.00796647201816503,8,37,24.861878453038674,34,8,33,10,37,8,19,12,BetaH,Fp2,POW.Fp2.BetaH
POW_Feature,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,-0.07876554548618796,-0.0418122249999997,-0.414515744,0.2525144130000001,0.010045904285082835,0.0,-0.07902410120000003,0.07902410120000003,-5.099788631830462,-4.734754845060504,-10.34247803699239,-0.2718717021076813,-0.16065508662509598,0.29729128902005064,0.10437160325276373,13,25,20.994475138121548,29,2,38,16,25,13,22,10,BetaH,Fz,POW.Fz.BetaH
POW_Feature,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,-0.31729900745248607,-0.2822779719999997,-0.6471690459999999,0.012940861000000137,-0.0021829862248619524,0.0,-0.07902410120000003,0.07902410120000003,-5.099788631830462,-4.734754845060504,-10.34247803699239,-0.2718717021076813,-0.2882032596574083,0.5132040025971599,0.04069362511972141,14,17,17.12707182320442,47,4,48,16,17,14,4,5,BetaH,O1,POW.O1.BetaH
POW_Feature,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,-0.20525570111602226,-0.19221459800000007,-0.49544339999999965,0.1574104300000001,0.006544790992817721,0.0,-0.07902410120000003,0.07902410120000075,-5.099788631830462,-4.734754845060504,-10.34247803699239,-0.2718717021076813,-0.16927220301307008,0.4917267773321796,0.01634653277520924,13,15,15.469613259668508,39,3,47,7,15,13,11,13,BetaH,O2,POW.O2.BetaH
POW_Feature,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,-0.2115314580331492,-0.17560252899999984,-0.5113212419999997,0.1729036740000005,-0.008748615560221048,0.0,-0.07902410120000003,0.07902410120000003,-5.099788631830462,-4.734754845060504,-10.34247803699239,-0.2718717021076813,-0.19307580580427972,0.47790248179221895,0.05423805217514722,16,18,18.784530386740332,37,3,42,12,18,16,15,7,BetaH,Oz,POW.Oz.BetaH
POW_Feature,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,-0.5859039866408841,-0.6057706179999998,-0.912923282,-0.2126754390000034,-0.022707224369060745,-0.07902410110000002,-0.15804820239999995,0.07902410120000003,-5.099788631830462,-4.734754845060504,-10.34247803699239,-0.2718717021076813,-0.08948385659298098,0.3841049534108241,0.060193701639685786,7,10,9.392265193370166,61,17,46,13,10,7,5,5,BetaH,P3,POW.P3.BetaH
POW_Feature,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,-0.11747272545303904,-0.12241492400000009,-0.43503862400000015,0.18720220399999965,0.0043576371016574725,0.0,-0.07902410120000003,0.07902410120000003,-5.099788631830462,-4.734754845060504,-10.34247803699239,-0.2718717021076813,-0.09118586846180082,0.45044257011306843,0.021019864054656594,15,23,20.994475138121548,30,5,43,6,23,15,18,8,BetaH,P4,POW.P4.BetaH
POW_Feature,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,-1.010353920347514,-0.9289078516999999,-1.4927733949999997,-0.5893102800000003,-0.006998058912707201,0.0,-0.07902410120000158,0.07902410120000003,-5.099788631830462,-4.734754845060504,-10.34247803699239,-0.2718717021076813,-0.19067691806364626,0.16769646358198712,-0.02877366895157092,2,3,2.7624309392265194,63,20,53,15,3,2,0,1,BetaH,P7,POW.P7.BetaH
POW_Feature,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,-0.6782407003370167,-0.6467648539999997,-0.952644533,-0.41320076399999994,0.02620416998895028,1.5543122344752192e-15,-0.07902410120000003,0.15804820239999995,-5.099788631830462,-4.734754845060504,-10.34247803699239,-0.2718717021076813,-0.1776122022018725,0.35858013566561764,0.05052355940154733,4,2,3.314917127071823,42,13,69,17,2,4,3,5,BetaH,P8,POW.P8.BetaH
POW_Feature,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,-0.6395324827790057,-0.638381203999999,-0.8445440350000002,-0.38163362100000064,0.014386870712707053,0.0,-0.07902410120000003,0.15804820229999994,-5.099788631830462,-4.734754845060504,-10.34247803699239,-0.2718717021076813,-0.07063220215093306,0.30830522289312906,0.0762293114509315,2,2,2.2099447513812156,50,17,56,17,2,2,3,4,BetaH,PO10,POW.PO10.BetaH
POW_Feature,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,-0.6548207350220994,-0.6426238689999932,-0.9626930169999999,-0.34570597700000283,-0.00349694561988955,0.0,-0.07902410120000003,0.07902410120000003,-5.099788631830462,-4.734754845060504,-10.34247803699239,-0.2718717021076813,-0.1154476891158441,0.21613680663728346,0.06129926672811325,3,4,3.867403314917127,60,15,53,19,4,3,2,2,BetaH,PO9,POW.PO9.BetaH
POW_Feature,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,-0.39578927990055296,-0.37934724400000075,-0.7095657699999998,-0.07617265699999987,-0.010050071955248652,0.0,-0.07902410120000009,0.07902410120000003,-5.099788631830462,-4.734754845060504,-10.34247803699239,-0.2718717021076813,-0.1545525272047593,0.40633209523832553,0.07773897914286361,11,14,13.812154696132596,55,7,47,13,14,11,6,8,BetaH,Pz,POW.Pz.BetaH
POW_Feature,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,-1.2670606114585639,-1.2838253229999999,-1.55709081,-0.9385813589999996,0.023118815595580093,1.5543122344752192e-15,-0.07902410120000003,0.15804820239999695,-5.099788631830462,-4.734754845060504,-10.34247803699239,-0.2718717021076813,-0.2156210351690107,0.050308345301647746,0.07292483381001054,0,0,0.0,46,15,67,25,0,0,0,0,BetaH,T7,POW.T7.BetaH
POW_Feature,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,-0.45822420287292853,-0.4519029250000042,-0.6983017679999999,-0.1625792390000007,0.005688267181215524,0.0,-0.07902410119999997,0.07902410120000003,-5.099788631830462,-4.734754845060504,-10.34247803699239,-0.2718717021076813,-0.19419750605719335,0.3574998314922525,-0.04822214655066517,5,8,7.18232044198895,44,12,52,17,8,5,5,0,BetaH,T8,POW.T8.BetaH
POW_Feature,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,-0.6930201250254142,-0.7000308170000005,-1.0990873949999749,-0.29926667400000007,0.005667428837016702,0.0,-0.07902410120000003,0.07902410120000003,-5.099788631830462,-4.734754845060504,-10.34247803699239,-0.2718717021076813,-0.11360743570443528,0.08284281175487168,0.09396147778142414,4,9,7.18232044198895,46,16,58,18,9,4,3,2,BetaL,C3,POW.C3.BetaL
POW_Feature,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,-0.10724989448342574,-0.11091294200000013,-0.43380754700000024,0.23263442800000034,0.010474166190607896,0.0,-0.07902410120000003,0.07902410120000003,-5.099788631830462,-4.734754845060504,-10.34247803699239,-0.2718717021076813,-0.0973453782738551,0.2599887929936362,0.15805341391198854,6,23,16.022099447513813,33,7,41,8,23,6,14,19,BetaL,C4,POW.C4.BetaL
POW_Feature,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,-0.6587972503071826,-0.6444361220000068,-1.0905851629999996,-0.2084565300000003,0.016578192271823167,0.0,-0.07902410120000003,0.15804820229999997,-5.099788631830462,-4.734754845060504,-10.34247803699239,-0.2718717021076813,0.00920693387262698,0.2185378435236246,0.13616955768402103,3,6,4.972375690607735,54,9,54,18,6,3,5,6,BetaL,CP1,POW.CP1.BetaL
POW_Feature,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,-0.14425132652486236,-0.14651762300000382,-0.46652641200000033,0.23780679699998908,0.017447219089502784,0.0,-0.07902410120000003,0.15804820229999997,-5.099788631830462,-4.734754845060504,-10.34247803699239,-0.2718717021076813,-0.07904305183200347,0.2880133454725202,0.12733639043464667,7,19,14.3646408839779,34,5,40,13,19,7,20,10,BetaL,CP2,POW.CP2.BetaL
POW_Feature,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,-0.9836861918397783,-0.9677333680000002,-1.3569304969999996,-0.628815286,0.011347360681768103,0.0,-0.07902410120000003,0.07902410120000003,-5.099788631830462,-4.734754845060504,-10.34247803699239,-0.2718717021076813,-0.07369664299579445,0.14627799110825987,0.04805678152674043,2,2,2.2099447513812156,51,13,59,19,2,2,2,2,BetaL,CP5,POW.CP5.BetaL
POW_Feature,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,-0.37664286203425457,-0.369813508,-0.721409666,-0.027333055999988254,0.006973052899447516,0.0,-0.07902410120000003,0.15804820239999995,-5.099788631830462,-4.734754845060504,-10.34247803699239,-0.2718717021076813,-0.11435992747895736,0.3149752183394691,0.07323694836077081,6,16,12.154696132596685,50,10,52,16,16,6,8,6,BetaL,CP6,POW.CP6.BetaL
POW_Feature,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,-0.588439759414365,-0.5994959460000002,-0.9066144989999998,-0.2221354550000001,0.023131318603314962,0.0,-0.07902410120000003,0.07902410120000314,-5.099788631830462,-4.734754845060504,-10.34247803699239,-0.2718717021076813,-0.16011440751031494,0.2913050890892046,0.13890539520873965,3,7,5.524861878453039,48,7,54,19,7,3,3,5,BetaL,Cz,POW.Cz.BetaL
POW_Feature,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,-0.6454879497292818,-0.6331534760000004,-0.9946578149999996,-0.332627644,0.007409650144198997,4.440892098500626e-16,-0.07902410120000003,0.15804820239999207,-5.099788631830462,-4.734754845060504,-10.34247803699239,-0.2718717021076813,-0.13492327173006688,0.20604303835639184,-0.05509350272638539,2,3,2.7624309392265194,45,18,68,15,3,2,4,5,BetaL,F3,POW.F3.BetaL
POW_Feature,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,-0.2763856037513813,-0.2581512149999998,-0.6464894989999999,0.09239769700000311,0.023567915853038815,0.0,-0.07902410120000003,0.15804820239999995,-5.099788631830462,-4.734754845060504,-10.34247803699239,-0.2718717021076813,-0.28730806691850286,0.17297782205304776,0.020110439357222495,7,18,13.812154696132596,35,7,49,15,18,7,11,10,BetaL,F4,POW.F4.BetaL
POW_Feature,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,-0.6468371755950273,-0.6561881710000015,-0.9844939260000003,-0.26992261200000023,0.015700830116022083,0.0,-0.07902410120000003,0.07902410120000003,-5.099788631830462,-4.734754845060504,-10.34247803699239,-0.2718717021076813,-0.10463762869790715,0.1707152841609572,-0.08831381243802813,3,6,4.972375690607735,41,16,59,15,6,3,3,3,BetaL,F7,POW.F7.BetaL
POW_Feature,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,-0.47647556040884,-0.5130843270000001,-0.8528373080000002,-0.13154724400000006,0.007392979465745861,0.0,-0.07902410120000003,0.07902410120000003,-5.099788631830462,-4.734754845060504,-10.34247803699239,-0.2718717021076813,-0.1220170598550213,0.10325609562202885,-0.04986389087849791,6,12,9.94475138121547,40,17,57,15,12,6,10,3,BetaL,F8,POW.F8.BetaL
POW_Feature,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,-0.31983264975690606,-0.328450605,-0.65432428,0.022128391999989283,0.023563748179558093,0.0,-0.07902410120000003,0.15804820229999994,-5.099788631830462,-4.734754845060504,-10.34247803699239,-0.2718717021076813,-0.03729013487602877,0.09344061535328824,0.12257655696040137,5,12,9.392265193370166,33,9,50,15,12,5,15,10,BetaL,FC1,POW.FC1.BetaL
POW_Feature,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,0.18126916692817643,0.16971513699999985,-0.18230753200000027,0.5782198420000015,0.01745555443093928,0.0,-0.07902410120000003,0.1580482024,-5.099788631830462,-4.734754845060504,-10.34247803699239,-0.2718717021076813,-0.22140000352382616,0.17612094636931233,0.1907942764174033,12,40,28.7292817679558,21,0,30,6,40,12,29,18,BetaL,FC2,POW.FC2.BetaL
POW_Feature,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,-0.8899927823038672,-0.8315583389999999,-1.2247263259999999,-0.564194912,0.025750902070165973,0.0,-0.07902410120000003,0.15804820239999684,-5.099788631830462,-4.734754845060504,-10.34247803699239,-0.2718717021076813,0.043897274655750454,0.15685796725372553,-0.042614189287198984,1,1,1.1049723756906078,48,16,63,19,1,1,1,3,BetaL,FC5,POW.FC5.BetaL
POW_Feature,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,-0.4313952505745859,-0.44056538199999995,-0.8129788299999965,-0.04978454100000018,0.010033401278453253,0.0,-0.07902410120000003,0.07902410120000003,-5.099788631830462,-4.734754845060504,-10.34247803699239,-0.2718717021076813,-0.12696212892731376,0.12521356175546944,0.04241084222429132,5,11,8.839779005524862,42,11,55,13,11,5,8,9,BetaL,FC6,POW.FC6.BetaL
POW_Feature,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,-0.33741196449171307,-0.3705487719999967,-0.7349614050000004,0.03130036699999739,-0.008307850645303734,0.0,-0.07902410120000003,0.07902410120000003,-5.099788631830462,-4.734754845060504,-10.34247803699239,-0.2718717021076813,-0.1241322498676829,0.08501220228579698,0.07234671363570998,7,16,12.707182320441989,45,11,44,18,16,7,12,5,BetaL,FT10,POW.FT10.BetaL
POW_Feature,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,-0.4290486014640887,-0.38575778900000657,-0.879033550000007,-0.016086956000000097,0.006099858410497306,0.0,-0.07902410120000003,0.07902410120000003,-5.099788631830462,-4.734754845060504,-10.34247803699239,-0.2718717021076813,-0.010056837030345708,0.07854712417037517,0.02602222748044872,6,15,11.602209944751381,41,10,47,17,15,6,9,6,BetaL,FT9,POW.FT9.BetaL
POW_Feature,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,-0.3735654797348066,-0.3380493090000001,-0.7328135229999999,0.003867693999999755,-0.002632086471270735,0.0,-0.07902410120000003,0.07902410120000003,-5.099788631830462,-4.734754845060504,-10.34247803699239,-0.2718717021076813,-0.09019496705457669,0.24621165409911347,0.06277048916425136,5,17,12.154696132596685,38,12,45,14,17,5,11,8,BetaL,Fp1,POW.Fp1.BetaL
POW_Feature,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,-0.2572816127348065,-0.25285455000000034,-0.6445974559999996,0.17301749800000454,0.018769513833149107,0.0,-0.07902410119999997,0.1580482023999984,-5.099788631830462,-4.734754845060504,-10.34247803699239,-0.2718717021076813,-0.12068776728580272,0.1782113597109843,0.08337792161996298,7,16,12.707182320441989,34,7,46,13,16,7,16,10,BetaL,Fp2,POW.Fp2.BetaL
POW_Feature,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,-0.18436940155248624,-0.17371531799999973,-0.5570750150000041,0.13020620699999963,0.026624096558563678,4.440892098500626e-16,-0.07902410120000003,0.15804820239999995,-5.099788631830462,-4.734754845060504,-10.34247803699239,-0.2718717021076813,-0.13745127831512896,0.18505381190658965,0.051560060546139,8,18,14.3646408839779,29,8,46,16,18,8,18,11,BetaL,Fz,POW.Fz.BetaL
POW_Feature,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,-0.3748203197375696,-0.38679021,-0.7754496040000003,0.051051348999999746,0.027921385282320303,0.0,-0.07902410120000003,0.15804820239999917,-5.099788631830462,-4.734754845060504,-10.34247803699239,-0.2718717021076813,-0.15551908864470182,0.4014592269505653,0.10380965814309549,12,11,12.707182320441989,34,5,55,14,11,12,9,10,BetaL,O1,POW.O1.BetaL
POW_Feature,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,-0.293480023977901,-0.3478866159999998,-0.6251524420000001,0.04683151600000057,0.01353034689944734,0.0,-0.07902410120000003,0.1565395062,-5.099788631830462,-4.734754845060504,-10.34247803699239,-0.2718717021076813,-0.11834417247316788,0.47995707448996683,0.09372084374290961,10,18,15.469613259668508,39,6,49,12,18,10,8,12,BetaL,O2,POW.O2.BetaL
POW_Feature,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,-0.30678439423204446,-0.2979622780000035,-0.7076557660000002,0.09152434900000017,0.030977565990607695,1.6653345369377348e-15,-0.07902410120000003,0.15804820230000005,-5.099788631830462,-4.734754845060504,-10.34247803699239,-0.2718717021076813,-0.06629808842007026,0.432755275223313,0.10879862699988957,9,15,13.259668508287293,35,7,60,8,15,9,8,16,BetaL,Oz,POW.Oz.BetaL
POW_Feature,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,-0.5657085717790056,-0.6341863350000061,-0.909397850999988,-0.20351188399999565,0.020490896794475116,0.0,-0.07902410120000003,0.15804820239999884,-5.099788631830462,-4.734754845060504,-10.34247803699239,-0.2718717021076813,0.008472321945008207,0.33888405045586745,0.17795649931197813,5,9,7.734806629834254,49,9,53,16,9,5,5,10,BetaL,P3,POW.P3.BetaL
POW_Feature,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,-0.06878263227071846,-0.10238285700000027,-0.3875897810000022,0.28524980199998806,0.02313131860110486,0.0,-0.07902410120000003,0.1580482023999985,-5.099788631830462,-4.734754845060504,-10.34247803699239,-0.2718717021076813,-0.054997886676078134,0.34859016902243056,0.26048280545451324,8,27,19.337016574585636,31,4,41,11,27,8,15,13,BetaL,P4,POW.P4.BetaL
POW_Feature,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,-1.071670713970166,-1.145437711,-1.5285754770000002,-0.5484786020000003,0.024865204571823122,0.0,-0.07902410120000003,0.15804820239999995,-5.099788631830462,-4.734754845060504,-10.34247803699239,-0.2718717021076813,-0.04380820594520788,0.25000946070732966,0.033925061913079514,2,3,2.7624309392265194,50,9,61,20,3,2,0,5,BetaL,P7,POW.P7.BetaL
POW_Feature,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,-0.5885884806243102,-0.6148128770000003,-0.9242940499999999,-0.2784570790000003,0.0043659724419890696,0.0,-0.15125906979999226,0.07902410120000469,-5.099788631830462,-4.734754845060504,-10.34247803699239,-0.2718717021076813,-0.17711960117668601,0.43864402869956576,0.03799595713413015,8,8,8.839779005524862,47,9,55,17,8,8,3,5,BetaL,P8,POW.P8.BetaL
POW_Feature,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,-0.5488582928121553,-0.5549658700000002,-0.8538715120000009,-0.25560476199999993,-0.002207992237016561,0.0,-0.07902410120000003,0.07902410120000003,-5.099788631830462,-4.734754845060504,-10.34247803699239,-0.2718717021076813,0.08932384095392121,0.3900687743235463,0.08329966327380159,8,5,7.18232044198895,51,14,53,14,5,8,2,6,BetaL,PO10,POW.PO10.BetaL
POW_Feature,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,-0.6073481816574591,-0.6122774029999998,-0.938217821999999,-0.2694122950000071,0.00871110654143636,0.0,-0.07902410120000003,0.07902410120000003,-5.099788631830462,-4.734754845060504,-10.34247803699239,-0.2718717021076813,-0.033021065749166065,0.19321241078163845,0.06661980067453734,2,7,4.972375690607735,50,16,52,21,7,2,4,2,BetaL,PO9,POW.PO9.BetaL
POW_Feature,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,-0.40618046776243133,-0.4135560199999997,-0.7622187990000038,-0.05677741899999589,0.007401314807182237,0.0,-0.07902410120000003,0.07902410120000003,-5.099788631830462,-4.734754845060504,-10.34247803699239,-0.2718717021076813,-0.04638786893500272,0.31559735096539837,0.1377575474308186,5,8,7.18232044198895,54,6,45,15,8,5,9,9,BetaL,Pz,POW.Pz.BetaL
POW_Feature,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,-1.3760983385690608,-1.3806026989999998,-1.6893761439999997,-0.9944228210000001,0.02356791584751395,0.0,-0.07902410120000003,0.15804820239999884,-5.099788631830462,-4.734754845060504,-10.34247803699239,-0.2718717021076813,0.01226682829470355,0.07074411308556725,-0.014343847080977357,0,1,0.5524861878453039,49,18,56,21,1,0,0,1,BetaL,T7,POW.T7.BetaL
