Track,Matched_Index,Progress_0_to_1,Baseline_Shannon_Entropy,Modulation_Shannon_Entropy,Delta_Shannon_Entropy_ModMinusBase,Baseline_Lempel_Ziv_Complexity,Modulation_Lempel_Ziv_Complexity,Delta_Lempel_Ziv_Complexity_ModMinusBase,Baseline_RegionalFlux_L2_per_s,Modulation_RegionalFlux_L2_per_s,Delta_RegionalFlux_L2_ModMinusBase,Matched_Progress_Min,Matched_Progress_Max,Baseline_Observed_Progress_Min,Baseline_Observed_Progress_Max,Modulation_Observed_Progress_Min,Modulation_Observed_Progress_Max,Baseline_Flux_Source,Modulation_Flux_Source,Direct_Window_Positions_Identical,Interpolation_Required,Band,Channel,Feature
POW_Feature,72,0.4,3.329601061,4.212326145,0.8827250839999996,0.7112169107,0.4741446071,-0.23707230360000003,23.22950025577466,12.10606159211876,-11.1234386636559,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,73,0.40555555555555556,3.867857772,3.45413837,-0.4137194019999999,0.5531687083,0.7112169107,0.15804820240000006,11.774063556949578,10.88892078496119,-0.885142771988388,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,74,0.41111111111111115,4.052829692999993,3.6017644720000015,-0.4510652209999919,0.6321928094999985,0.6321928094999985,0.0,13.925459269429632,15.511101209299975,1.5856419398703423,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,75,0.4166666666666667,3.431643966,3.737450948,0.305806982,0.4741446071,0.4741446071,0.0,13.38714477007823,14.359029220944453,0.9718844508662237,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,76,0.4222222222222222,3.910382818,4.068219503,0.15783668499999992,0.3951205059,0.5531687083,0.1580482024,17.26818151861337,20.154766670842026,2.8865851522286547,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,77,0.4277777777777778,3.904676723000001,4.370750438999996,0.4660737159999946,0.6321928094999992,0.5531687083,-0.07902410119999925,20.65440805474576,19.3550098236365,-1.299398231109258,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,78,0.43333333333333335,3.971562084,3.924870365,-0.04669171900000002,0.5531687083,0.5531687083,0.0,29.80782554589924,16.99188531764643,-12.81594022825281,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,79,0.4388888888888889,3.648221736,4.234017864,0.5857961280000001,0.6321928095,0.7112169107,0.07902410120000003,13.633032764661753,19.375678377913047,5.742645613251295,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,80,0.4444444444444445,3.381323135000009,4.1562867720000005,0.7749636369999915,0.6321928095,0.39512050590000236,-0.23707230359999765,20.09117363339951,19.53212109498059,-0.5590525384189213,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,81,0.45,4.289185953,4.221562084,-0.06762386899999928,0.6321928095,0.6321928095,0.0,23.897392188628828,17.385286209166104,-6.512105979462724,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,82,0.45555555555555555,4.146562084,3.563301172,-0.5832609120000001,0.3160964047,0.6321928095,0.3160964048,27.67006147155466,12.434300915831376,-15.235760555723285,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,83,0.46111111111111114,3.852778336,4.359106303,0.5063279669999998,0.7112169107,0.6321928095,-0.07902410120000003,24.529506570117526,19.489346991609132,-5.040159578508394,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,84,0.4666666666666667,3.428029848,3.739762424,0.3117325759999998,0.7112169107,0.4741446071,-0.23707230360000003,28.02146876944297,13.336715964427295,-14.684752805015673,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,85,0.47222222222222227,3.820690080999998,4.156086616999999,0.33539653600000063,0.7112169106999993,0.5531687083000008,-0.1580482023999985,16.71300369794865,15.269063606752647,-1.4439400911960032,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,86,0.4777777777777778,3.654026654,4.083294659,0.42926800499999995,0.6321928095,0.6321928095,0.0,20.14960287209429,19.041697203419034,-1.107905668675258,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,87,0.48333333333333334,4.196361928,4.126441578,-0.0699203500000003,0.5531687083,0.6321928095,0.07902410120000003,31.066685481205774,19.434925690409173,-11.6317597907966,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,88,0.48888888888888893,3.965434270999998,4.5544612639999915,0.5890269929999934,0.5531687083,0.31609640470000155,-0.23707230359999842,23.18744792524012,10.3423592468026,-12.845088678437522,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,89,0.49444444444444446,3.78764904,3.683294659,-0.10435438099999983,0.5531687083,0.4741446071,-0.07902410119999997,23.80699126686666,10.45467229295474,-13.35231897391192,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,90,0.5,3.664039218,3.667530597,0.003491378999999739,0.6321928095,0.7112169107,0.07902410120000003,11.465435937114595,7.971095851806609,-3.494340085307986,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,91,0.5055555555555555,3.80353584,3.805995916,0.0024600760000001998,0.7112169107,0.4741446071,-0.23707230360000003,25.882659368128394,14.780561137180811,-11.102098230947583,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,92,0.5111111111111112,3.9177117570000024,4.069192465999999,0.15148070899999633,0.7112169106999985,0.6321928095000048,-0.0790241011999937,15.853057569080098,18.202445891617234,2.349388322537136,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,93,0.5166666666666667,4.02414716,4.03305814,0.008910979999999569,0.6321928095,0.869265113,0.23707230349999997,23.20474423011387,16.513590774811576,-6.691153455302295,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,94,0.5222222222222223,3.744555542,4.064622627,0.32006708500000025,0.6321928095,0.6321928095,0.0,37.60447127239963,20.576695216734727,-17.0277760556649,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,95,0.5277777777777778,3.698400113,4.439709003,0.74130889,0.5531687083,0.4741446071,-0.07902410119999997,17.816189378489725,15.209968261414003,-2.6062211170757212,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,96,0.5333333333333333,3.565382195,4.178501541,0.613119346,0.6321928095,0.6321928095,0.0,29.501820350868808,21.909556307549053,-7.592264043319755,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,97,0.5388888888888889,3.639456771,4.017005484,0.37754871300000037,0.4741446071,0.5531687083,0.07902410119999997,25.44709428700161,17.83635507638654,-7.610739210615073,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,98,0.5444444444444445,3.5125536630000007,4.34603903399999,0.833485370999989,0.7112169106999953,0.6321928095000016,-0.0790241011999937,18.672676159725807,23.361833608923845,4.689157449198039,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,99,0.55,3.555579906,3.823675468,0.2680955619999996,0.4741446071,0.7112169107,0.23707230360000003,16.797758613249577,13.845489022716293,-2.952269590533284,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,100,0.5555555555555556,4.284106303,3.985119448,-0.2989868549999999,0.4741446071,0.7112169107,0.23707230360000003,26.966947385310597,20.641800231432665,-6.325147153877932,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,101,0.5611111111111111,3.855186533,3.432134061,-0.42305247199999974,0.6321928095,0.3951205059,-0.23707230360000003,18.253356691059423,16.043216418121794,-2.210140272937629,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,102,0.5666666666666667,4.181198333,4.222287352,0.04108901900000017,0.5531687083,0.5531687083,0.0,12.487002287804398,16.27560138822541,3.7885991004210133,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,103,0.5722222222222223,4.0388994209999804,3.7906707900000027,-0.24822863099997772,0.5531687083000015,0.6321928094999985,0.07902410119999692,13.562936585536495,14.495302331859968,0.9323657463234731,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,104,0.5777777777777778,3.056751642000012,3.921305850000001,0.8645542079999888,0.6321928094999969,0.5531687083000031,-0.07902410119999381,21.4767387189061,16.462398876064693,-5.014339842841405,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,105,0.5833333333333334,3.662868317,3.959682774,0.296814457,0.4741446071,0.7112169107,0.23707230360000003,19.981755535296863,20.957324920582053,0.9755693852851905,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,106,0.5888888888888889,3.598010557,3.720147909,0.1221373520000002,0.5531687083,0.5531687083,0.0,23.19997605622224,12.07389808113013,-11.12607797509211,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,107,0.5944444444444444,3.517132504,3.646052274,0.12891977,0.7112169107,0.7112169107,0.0,13.763031651625553,10.861539667735201,-2.9014919838903523,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,108,0.6,3.384106303,4.217494234,0.8333879310000003,0.6321928095,0.4741446071,-0.1580482024,17.926379344075812,17.64537368989438,-0.2810056541814312,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,109,0.6055555555555556,3.9632668730000007,4.050969886000002,0.08770301300000094,0.5531687083000015,0.6321928094999969,0.07902410119999537,27.057715740984726,26.514708527697127,-0.5430072132875985,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,110,0.6111111111111112,4.017005484,4.144502121,0.12749663700000013,0.6321928095,0.4741446071,-0.1580482024,10.771452075362955,22.138424024515473,11.366971949152518,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,111,0.6166666666666667,4.051004904,4.569065447,0.5180605429999998,0.6321928095,0.4741446071,-0.1580482024,24.12077453144631,21.332606962671377,-2.7881675687749308,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,112,0.6222222222222222,4.052978491,3.874381615,-0.1785968760000003,0.3951205059,0.7112169107,0.31609640480000006,20.512186914236974,15.91238718789203,-4.599799726344944,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,113,0.6277777777777778,3.669558324,3.835911971,0.16635364699999977,0.5531687083,0.7902410119,0.23707230359999998,30.738157636842484,10.859943604530446,-19.878214032312037,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,114,0.6333333333333333,3.875158241,4.17980328,0.30464503899999995,0.6321928095,0.4741446071,-0.1580482024,28.552267019095652,15.871057511052054,-12.681209508043597,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,115,0.638888888888889,4.008381034999996,4.252890050999996,0.2445090160000003,0.7112169107,0.5531687082999984,-0.15804820240000161,36.31442991593502,15.75268612607417,-20.561743789860852,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,116,0.6444444444444445,3.802367002,4.053938214,0.25157121200000043,0.7112169107,0.4741446071,-0.23707230360000003,23.675092506493996,21.451809565371242,-2.223282941122754,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,117,0.65,3.323348755,4.30189531,0.9785465549999999,0.4741446071,0.3951205059,-0.07902410120000003,27.507433167348992,20.721670287088955,-6.785762880260037,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,118,0.6555555555555556,3.247050834,4.287971934,1.0409210999999998,0.7112169107,0.4741446071,-0.23707230360000003,16.093675778352676,11.358920933292172,-4.734754845060504,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,119,0.6611111111111111,4.459306459,4.423822202,-0.03548425699999935,0.6321928095,0.6321928095,0.0,33.26693175359162,13.02160500176219,-20.24532675182943,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,120,0.6666666666666667,2.9003687010000117,4.107259736000001,1.2068910349999897,0.6321928095000016,0.7112169106999985,0.07902410119999692,21.044618433843432,17.320316210525267,-3.7243022233181655,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,121,0.6722222222222223,3.478449464,4.206198333,0.7277488689999996,0.7112169107,0.6321928095,-0.07902410120000003,27.867276135118843,17.762751037849924,-10.104525097268919,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,122,0.6777777777777778,3.818105005,3.618905935,-0.19919907000000014,0.5531687083,0.7902410119,0.23707230359999998,32.815516811536995,23.47723892362643,-9.338277887910564,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,123,0.6833333333333333,4.013174153,3.842005484,-0.1711686689999996,0.5531687083,0.7112169107,0.15804820240000006,22.677179723866328,18.418405363205324,-4.258774360661004,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,124,0.6888888888888889,3.892058905,3.813139853,-0.07891905199999982,0.6321928095,0.7112169107,0.07902410120000003,21.1039348502741,18.055842797514266,-3.0480920527598343,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,125,0.6944444444444444,3.536488442,3.904278167,0.3677897250000002,0.7902410119,0.4741446071,-0.31609640479999995,19.167543272368764,14.061746589003565,-5.105796683365199,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,126,0.7000000000000001,3.84121089700001,4.0721385539999915,0.2309276569999814,0.5531687082999984,0.7112169106999985,0.15804820240000006,27.919939155178685,16.137708230266938,-11.782230924911747,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,127,0.7055555555555556,4.344319023,3.630543727,-0.7137752959999997,0.4741446071,0.6321928095,0.1580482024,17.409131790351488,13.711020605106997,-3.698111185244491,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,128,0.7111111111111111,2.96229743,4.54730441,1.5850069799999997,0.869265113,0.6321928095,-0.23707230349999997,18.62666554065259,18.74018382654522,0.11351828589263135,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,129,0.7166666666666667,3.429950014,4.046361928,0.6164119139999995,0.7112169107,0.5531687083,-0.15804820240000006,34.93010069235572,19.853365318109173,-15.07673537424655,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,130,0.7222222222222222,3.533485813,4.184017864,0.6505320510000003,0.4741446071,0.5531687083,0.07902410119999997,31.70763017177388,18.01284601905487,-13.69478415271901,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,131,0.7277777777777779,3.3782282490000046,3.998333452000004,0.6201052029999992,0.39512050590000314,0.6321928095000016,0.23707230359999842,14.374419005091335,21.374197349423937,6.9997783443326025,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,132,0.7333333333333334,3.6096827739999946,4.187902615999996,0.5782198420000015,0.5531687083000048,0.7112169107,0.15804820239999529,8.58342849564465,27.11711501581967,18.53368652017502,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,133,0.7388888888888889,3.352607759,4.014945521,0.6623377619999995,0.7902410119,0.7112169107,-0.07902410119999992,14.047180834370849,12.377947889678417,-1.6692329446924319,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,134,0.7444444444444445,4.213340009,4.031032477,-0.18230753200000027,0.7112169107,0.5531687083,-0.15804820240000006,24.71838913266504,16.931834448664418,-7.78655468400062,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,135,0.75,3.953232067,3.942965207,-0.01026686000000021,0.5531687083,0.6321928095,0.07902410120000003,23.627362271952883,13.96619053291637,-9.661171739036513,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,136,0.7555555555555555,4.297085133,3.866856686,-0.4302284470000002,0.4741446071,0.7112169107,0.23707230360000003,22.45048446701221,17.410604809647968,-5.039879657364242,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,137,0.7611111111111112,4.025918527999998,3.9652341160000026,-0.060684411999995636,0.5531687082999969,0.8692651129999952,0.31609640469999833,21.267252975448955,35.97276132155165,14.705508346102697,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,138,0.7666666666666667,3.954347485,4.089188016,0.1348405309999996,0.3951205059,0.6321928095,0.23707230360000003,21.32439632784382,27.312126108544433,5.987729780700612,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,139,0.7722222222222223,4.413460684,4.029601061,-0.3838596230000002,0.5531687083,0.5531687083,0.0,14.462319992603987,25.337858889034187,10.8755388964302,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,140,0.7777777777777778,3.035470538,4.483783409,1.4483128709999997,0.7902410119,0.6321928095,-0.15804820239999995,14.487141446574478,25.352976235464638,10.86583478889016,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,141,0.7833333333333333,3.779461264,4.480998177,0.701536913,0.6321928095,0.7112169107,0.07902410120000003,20.10712650022734,27.224706126322438,7.117579626095097,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,142,0.788888888888889,3.9410107419999996,4.580998176999993,0.639987434999993,0.8692651129999936,0.6321928095000031,-0.23707230349999053,20.76728777625911,26.622998137804288,5.855710361545178,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,143,0.7944444444444445,3.9249046649999975,4.231574647999996,0.3066699829999986,0.5531687083,0.7902410118999984,0.23707230359999842,16.51327301684044,26.993585011307587,10.480311994467147,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,144,0.8,3.799723631,4.055925042,0.25620141100000016,0.5531687083,0.7112169107,0.15804820240000006,15.896762029801708,28.78760997445331,12.890847944651602,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,145,0.8055555555555556,3.579174733,4.743453958,1.164279225,0.5531687083,0.7112169107,0.15804820240000006,36.06148875205068,20.466836605243774,-15.594652146806904,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,146,0.8111111111111111,4.121977698,3.821161773,-0.3008159250000002,0.7112169107,0.7112169107,0.0,29.889847651255273,13.366117587133372,-16.5237300641219,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,147,0.8166666666666667,4.246562084,3.69499983,-0.5515622539999998,0.5531687083,0.4741446071,-0.07902410119999997,22.391006543785764,12.037232936293897,-10.353773607491867,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,148,0.8222222222222223,4.478903914999988,3.937448884000014,-0.5414550309999737,0.47414460710000317,0.7112169106999953,0.2370723035999921,23.809061705755354,27.019127866517653,3.210066160762299,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,149,0.8277777777777778,3.8559981770000094,4.635754932999998,0.7797567559999883,0.6321928094999952,0.47414460710000156,-0.15804820239999368,22.247866138917,29.721325538376067,7.473459399459067,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,150,0.8333333333333334,4.326118683,4.523098997,0.19698031400000016,0.3951205059,0.5531687083,0.1580482024,31.756162795700938,20.566487150406083,-11.189675645294855,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
POW_Feature,151,0.8388888888888889,3.818342242,4.659829509,0.8414872669999998,0.4741446071,0.6321928095,0.1580482024,33.54879532739474,21.8901731457349,-11.658622181659844,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_Native,Script18_Regionalised_L2_Native,True,False,BetaL,FC2,POW.FC2.BetaL
