Dataset,Metric,Band,Envelope_Band,Channel_A,Channel_B,Value
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC6,P3,0.5680261240885899
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC6,Pz,0.6108527109248271
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC6,P4,0.6437785450873942
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC6,P7,0.22369239605858876
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC6,P8,0.49432970900185125
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC6,O1,0.4560576932453931
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC6,Oz,0.487345393046797
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC6,O2,0.492817677223089
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC6,PO9,0.23716497126216438
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,FC6,PO10,0.433421419214009
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,C3,Cz,0.8124059777995967
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,C3,C4,0.7899259701012459
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,C3,FT9,0.4350440595831014
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,C3,FT10,0.40200805832312825
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,C3,T7,0.7982152770291495
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,C3,T8,0.5587927589923567
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,C3,CP1,0.7936269431357945
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,C3,CP2,0.8013331427228132
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,C3,CP5,0.8518926566199996
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,C3,CP6,0.6400808316766354
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,C3,P3,0.7895332879996558
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,C3,Pz,0.7818283260008132
BASELINE_EC,Raw EEG Phase-Locking Value,Theta,,C3,P4,0.7657486079343602
