Dataset,Metric,Band,Envelope_Band,Channel_A,Channel_B,Value
MODULATION_DATASET,Raw EEG Phase-Locking Value,Theta,,FC2,PO9,0.29189308793186985
MODULATION_DATASET,Raw EEG Phase-Locking Value,Theta,,FC2,PO10,0.07487430613474061
MODULATION_DATASET,Raw EEG Phase-Locking Value,Theta,,FC5,FC6,0.47677161000314694
MODULATION_DATASET,Raw EEG Phase-Locking Value,Theta,,FC5,C3,0.7420582813671988
MODULATION_DATASET,Raw EEG Phase-Locking Value,Theta,,FC5,Cz,0.6114935682752038
MODULATION_DATASET,Raw EEG Phase-Locking Value,Theta,,FC5,C4,0.4578685623427979
MODULATION_DATASET,Raw EEG Phase-Locking Value,Theta,,FC5,FT9,0.3071391402022417
MODULATION_DATASET,Raw EEG Phase-Locking Value,Theta,,FC5,FT10,0.1317809948429544
MODULATION_DATASET,Raw EEG Phase-Locking Value,Theta,,FC5,T7,0.6942356897945227
MODULATION_DATASET,Raw EEG Phase-Locking Value,Theta,,FC5,T8,0.32523556788298497
MODULATION_DATASET,Raw EEG Phase-Locking Value,Theta,,FC5,CP1,0.4122537951027846
MODULATION_DATASET,Raw EEG Phase-Locking Value,Theta,,FC5,CP2,0.39389384260995597
MODULATION_DATASET,Raw EEG Phase-Locking Value,Theta,,FC5,CP5,0.5553851985631132
MODULATION_DATASET,Raw EEG Phase-Locking Value,Theta,,FC5,CP6,0.2870250669036452
MODULATION_DATASET,Raw EEG Phase-Locking Value,Theta,,FC5,P3,0.3061454192167309
MODULATION_DATASET,Raw EEG Phase-Locking Value,Theta,,FC5,Pz,0.35703214275737494
MODULATION_DATASET,Raw EEG Phase-Locking Value,Theta,,FC5,P4,0.2956418020326924
MODULATION_DATASET,Raw EEG Phase-Locking Value,Theta,,FC5,P7,0.03571355790085887
MODULATION_DATASET,Raw EEG Phase-Locking Value,Theta,,FC5,P8,0.0906803098199004
MODULATION_DATASET,Raw EEG Phase-Locking Value,Theta,,FC5,O1,0.04111036379771551
MODULATION_DATASET,Raw EEG Phase-Locking Value,Theta,,FC5,Oz,0.05021575030051075
MODULATION_DATASET,Raw EEG Phase-Locking Value,Theta,,FC5,O2,0.05478035187496253
MODULATION_DATASET,Raw EEG Phase-Locking Value,Theta,,FC5,PO9,0.4577732547380949
MODULATION_DATASET,Raw EEG Phase-Locking Value,Theta,,FC5,PO10,0.14311852995932312
MODULATION_DATASET,Raw EEG Phase-Locking Value,Theta,,FC6,C3,0.5064543251326421
MODULATION_DATASET,Raw EEG Phase-Locking Value,Theta,,FC6,Cz,0.6541350595685164
MODULATION_DATASET,Raw EEG Phase-Locking Value,Theta,,FC6,C4,0.8759122191538069
MODULATION_DATASET,Raw EEG Phase-Locking Value,Theta,,FC6,FT9,0.16647433158223143
MODULATION_DATASET,Raw EEG Phase-Locking Value,Theta,,FC6,FT10,0.5467268645162948
MODULATION_DATASET,Raw EEG Phase-Locking Value,Theta,,FC6,T7,0.26957683774163443
MODULATION_DATASET,Raw EEG Phase-Locking Value,Theta,,FC6,T8,0.8600649151710399
MODULATION_DATASET,Raw EEG Phase-Locking Value,Theta,,FC6,CP1,0.48183024975260047
MODULATION_DATASET,Raw EEG Phase-Locking Value,Theta,,FC6,CP2,0.6242220684237184
MODULATION_DATASET,Raw EEG Phase-Locking Value,Theta,,FC6,CP5,0.2531205784741861
MODULATION_DATASET,Raw EEG Phase-Locking Value,Theta,,FC6,CP6,0.7742613411902237
MODULATION_DATASET,Raw EEG Phase-Locking Value,Theta,,FC6,P3,0.31159376042808734
MODULATION_DATASET,Raw EEG Phase-Locking Value,Theta,,FC6,Pz,0.49864586634765434
MODULATION_DATASET,Raw EEG Phase-Locking Value,Theta,,FC6,P4,0.5934707227034756
MODULATION_DATASET,Raw EEG Phase-Locking Value,Theta,,FC6,P7,0.07443662996919234
MODULATION_DATASET,Raw EEG Phase-Locking Value,Theta,,FC6,P8,0.5086749525179304
MODULATION_DATASET,Raw EEG Phase-Locking Value,Theta,,FC6,O1,0.13948104398813335
MODULATION_DATASET,Raw EEG Phase-Locking Value,Theta,,FC6,Oz,0.22521166974634493
MODULATION_DATASET,Raw EEG Phase-Locking Value,Theta,,FC6,O2,0.26989806587427456
MODULATION_DATASET,Raw EEG Phase-Locking Value,Theta,,FC6,PO9,0.20391331349225478
MODULATION_DATASET,Raw EEG Phase-Locking Value,Theta,,FC6,PO10,0.23323299403899267
