Dataset,Metric,Band,Envelope_Band,Channel_A,Channel_B,Value
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,Fp1,O1,0.02545268125991004
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,Fp1,Pz,0.04706442995356239
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,Fp1,Oz,0.012506639654476192
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,Fp1,O2,0.014712269366088609
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,Fp1,PO10,0.035324666702690834
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,Fp1,P8,0.030138330952761395
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,Fp1,P4,0.05941012643243724
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,Fp1,CP2,0.09739131172588532
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,Fp1,CP6,0.05750459042735037
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,Fp1,T8,0.07426108690187373
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,Fp1,FT10,0.10915468971692385
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,Fp1,FC6,0.15722205265381597
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,Fp1,C4,0.10191633160381831
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,Fp1,FC2,0.24127564306295604
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,Fp1,F4,0.2864774641504988
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,Fp1,F8,0.22929310153577181
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,Fp1,Fp2,0.49804564077303815
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,F7,F3,0.314657051212458
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,F7,FC1,0.1378199612001431
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,F7,C3,0.05625265692090615
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,F7,FC5,0.36691927437750865
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,F7,FT9,0.3230241971991822
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,F7,T7,0.1467337579534608
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,F7,CP5,0.00920128102298129
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,F7,CP1,0.028455225826285194
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,F7,P3,0.018549196278071774
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,F7,P7,0.018935176346652104
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,F7,PO9,0.04268753970656459
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,F7,O1,0.025815813306291367
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,F7,Pz,0.044783482677994806
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,F7,Oz,0.02012754989448885
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,F7,O2,0.019776323483456378
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,F7,PO10,0.0253569461028194
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,F7,P8,0.02111979951473993
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,F7,P4,0.05944443380769063
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,F7,CP2,0.0902237144348464
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,F7,CP6,0.05434663426722734
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,F7,T8,0.042871813341899996
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,F7,FT10,0.0690956245798714
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,F7,FC6,0.10634789610282107
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,F7,C4,0.0840936689374325
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,F7,FC2,0.17366324050955304
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,F7,F4,0.17995783027041398
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,F7,F8,0.1488733778438778
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,F7,Fp2,0.24478851207094499
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,F3,FC1,0.5895195861043089
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,F3,C3,0.1954375274563368
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,F3,FC5,0.4629896314763991
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,F3,FT9,0.15283480240376954
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,F3,T7,0.1384614920474236
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,F3,CP5,0.02305294833084174
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,F3,CP1,0.02643563609197523
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,F3,P3,0.008808053194166283
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,F3,P7,0.019887580037689517
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,F3,PO9,0.032471608982843396
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,F3,O1,0.004869938087592175
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,F3,Pz,0.02559589627639096
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,F3,Oz,0.0031477453314197735
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,F3,O2,0.005365525473810521
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,F3,PO10,0.023394397937207222
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,F3,P8,0.042511081546757624
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,F3,P4,0.048409630511702634
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,F3,CP2,0.06505175585220355
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,F3,CP6,0.09277626963133004
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,F3,T8,0.17009167413840026
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,F3,FT10,0.1008021172826587
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,F3,FC6,0.3186969535508703
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,F3,C4,0.17756715638386836
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,F3,FC2,0.5158699836005526
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,F3,F4,0.49653141043294635
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,F3,F8,0.21250676753236888
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,F3,Fp2,0.23946535915880754
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FC1,C3,0.40659260138871695
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FC1,FC5,0.3641538483594575
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FC1,FT9,0.05937514764440806
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FC1,T7,0.11778310156509907
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FC1,CP5,0.11806425470619787
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FC1,CP1,0.15968924832757556
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FC1,P3,0.04653741497476072
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FC1,P7,0.017536555272111898
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FC1,PO9,0.04569132644299689
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FC1,O1,0.012299999594544947
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FC1,Pz,0.144414286921112
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FC1,Oz,0.006003722913824543
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FC1,O2,0.005888505636378208
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FC1,PO10,0.04093896257183589
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FC1,P8,0.06740797921324798
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FC1,P4,0.12752253777857672
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FC1,CP2,0.2436654351492418
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FC1,CP6,0.18155471281901311
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FC1,T8,0.214245899713858
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FC1,FT10,0.09312121089603086
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FC1,FC6,0.343938148261609
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FC1,C4,0.342734887596375
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FC1,FC2,0.6409035308169174
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FC1,F4,0.3778511197643212
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FC1,F8,0.10663627515886474
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FC1,Fp2,0.10033497338059982
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,C3,FC5,0.3411336918352831
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,C3,FT9,0.019042513403838165
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,C3,T7,0.2131509300104177
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,C3,CP5,0.42080863923155276
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,C3,CP1,0.21924044288348465
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,C3,P3,0.13062555731195558
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,C3,P7,0.015625872161338632
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,C3,PO9,0.029666871870801248
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,C3,O1,0.005583353026484276
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,C3,Pz,0.12041342957775553
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,C3,Oz,0.006806307331904407
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,C3,O2,0.007851958511524504
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,C3,PO10,0.007532108071495594
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,C3,P8,0.00956823448952624
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,C3,P4,0.04368312820277584
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,C3,CP2,0.11730328961433063
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,C3,CP6,0.03975844198025043
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,C3,T8,0.0378611918467985
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,C3,FT10,0.019587223309281306
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,C3,FC6,0.06330966341951345
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,C3,C4,0.08016514079228264
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,C3,FC2,0.16611734599174743
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,C3,F4,0.0693924175784717
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,C3,F8,0.0209744141081757
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,C3,Fp2,0.023292926992621966
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FC5,FT9,0.11609630456421026
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FC5,T7,0.42321481659960175
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FC5,CP5,0.11189396754212912
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FC5,CP1,0.02441224269236647
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FC5,P3,0.011988662937780307
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FC5,P7,0.003988487919404039
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FC5,PO9,0.08075794209756995
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FC5,O1,0.004382018647714107
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FC5,Pz,0.013160758341771354
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FC5,Oz,0.005062028080474504
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FC5,O2,0.006388352893084901
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FC5,PO10,0.0066267278219583805
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FC5,P8,0.005261282628130983
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FC5,P4,0.012460843430987373
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FC5,CP2,0.02347612963543089
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FC5,CP6,0.032948261915103416
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FC5,T8,0.03876923063463447
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FC5,FT10,0.02335479492287804
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FC5,FC6,0.09261788185872775
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FC5,C4,0.06034780345298229
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FC5,FC2,0.17703332249080145
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FC5,F4,0.1254739070904672
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FC5,F8,0.052270059100984416
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FC5,Fp2,0.07293109089218025
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FT9,T7,0.05979313655416562
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FT9,CP5,0.013979883216458037
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FT9,CP1,0.01929140333429293
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FT9,P3,0.03664518811226739
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FT9,P7,0.12614383514065788
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FT9,PO9,0.06484793517911763
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FT9,O1,0.08512384323321222
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FT9,Pz,0.030582057324167185
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FT9,Oz,0.042903414993121204
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FT9,O2,0.02849980209637972
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FT9,PO10,0.02878146045418928
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FT9,P8,0.01559288479504396
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FT9,P4,0.022784341167825538
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FT9,CP2,0.028097215814855282
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FT9,CP6,0.021581807179233317
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FT9,T8,0.030423198507549053
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FT9,FT10,0.15598497551344306
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FT9,FC6,0.049424160467911496
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FT9,C4,0.019873699580522423
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FT9,FC2,0.05612619525146203
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FT9,F4,0.0839931894319401
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FT9,F8,0.1485325737906133
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,FT9,Fp2,0.14771453812664836
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,T7,CP5,0.13874541805291654
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,T7,CP1,0.01115682836605693
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,T7,P3,0.013102473144935055
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,T7,P7,0.004426954031718959
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,T7,PO9,0.10752119889618833
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,T7,O1,0.01711400218371473
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,T7,Pz,0.005597842775228764
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,T7,Oz,0.012646527312153884
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,T7,O2,0.007808139499832097
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,T7,PO10,0.01406483419347674
MODULATION_DATASET,Band-Power Envelope Coherence,BetaH,UltraSlow,T7,P8,0.003620503967858957
