Metric,Band,Envelope_Band,Channel_A,Channel_B,Baseline,Modulation,Delta,Abs_Delta,Percent_Change
Band-Power Envelope Coherence Change,Gamma,UltraSlow,Cz,T8,0.04367411000181748,0.06041514405916701,0.01674103405734953,0.01674103405734953,38.33171198371955
Band-Power Envelope Coherence Change,Gamma,UltraSlow,Cz,FT10,0.07658395775422719,0.07223469534679472,-0.004349262407432469,0.004349262407432469,-5.679077622744567
Band-Power Envelope Coherence Change,Gamma,UltraSlow,Cz,FC6,0.07709355187783218,0.08378473585536673,0.006691183977534557,0.006691183977534557,8.679304318651543
Band-Power Envelope Coherence Change,Gamma,UltraSlow,Cz,C4,0.08542655633568225,0.17264094700185836,0.08721439066617612,0.08721439066617612,102.09283202692684
Band-Power Envelope Coherence Change,Gamma,UltraSlow,Cz,FC2,0.45177839097288697,0.3876582252385431,-0.06412016573434387,0.06412016573434387,-14.19283591591524
Band-Power Envelope Coherence Change,Gamma,UltraSlow,Cz,F4,0.043865353725541685,0.10172497394105484,0.057859620215513156,0.057859620215513156,131.90277816413223
Band-Power Envelope Coherence Change,Gamma,UltraSlow,Cz,F8,0.02298815104909966,0.03872545274603568,0.015737301696936018,0.015737301696936018,68.45831865000024
Band-Power Envelope Coherence Change,Gamma,UltraSlow,Cz,Fp2,0.030643656611422807,0.01113844640084705,-0.019505210210575757,0.019505210210575757,-63.651705988980915
Band-Power Envelope Coherence Change,Gamma,UltraSlow,Fz,Fp1,0.2355352803998927,0.04810649102045214,-0.18742878937944055,0.18742878937944055,-79.5756750586253
Band-Power Envelope Coherence Change,Gamma,UltraSlow,Fz,F7,0.06689109301310546,0.03564854860659461,-0.03124254440651085,0.03124254440651085,-46.70658379044537
Band-Power Envelope Coherence Change,Gamma,UltraSlow,Fz,F3,0.34030949895189583,0.4506877792346145,0.11037828028271868,0.11037828028271868,32.43467508919612
Band-Power Envelope Coherence Change,Gamma,UltraSlow,Fz,FC1,0.4605748363184748,0.40099588201208713,-0.059578954306387655,0.059578954306387655,-12.935781464445975
Band-Power Envelope Coherence Change,Gamma,UltraSlow,Fz,C3,0.15901244551535387,0.06986906830803946,-0.08914337720731441,0.08914337720731441,-56.06062903969798
Band-Power Envelope Coherence Change,Gamma,UltraSlow,Fz,FC5,0.17737156537610407,0.07520287663478332,-0.10216868874132075,0.10216868874132075,-57.60150367094024
Band-Power Envelope Coherence Change,Gamma,UltraSlow,Fz,FT9,0.05892341534819296,0.03245341493392206,-0.026470000414270903,0.026470000414270903,-44.92271919041549
Band-Power Envelope Coherence Change,Gamma,UltraSlow,Fz,T7,0.17275020774820746,0.015253686501527685,-0.15749652124667976,0.15749652124667976,-91.17009079157766
Band-Power Envelope Coherence Change,Gamma,UltraSlow,Fz,CP5,0.10697787731619418,0.00595438917152388,-0.1010234881446703,0.1010234881446703,-94.4339995138205
Band-Power Envelope Coherence Change,Gamma,UltraSlow,Fz,CP1,0.05969023111485834,0.030611387132807387,-0.029078843982050954,0.029078843982050954,-48.71625295954421
