Dataset,Metric,Band,Envelope_Band,Channel_A,Channel_B,Value
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,F3,PO9,0.08115802228031474
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,F3,O1,0.03449799395515445
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,F3,Pz,0.16835468786849733
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,F3,Oz,0.047780488648090126
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,F3,O2,0.02778466653692988
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,F3,PO10,0.002454431964661492
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,F3,P8,0.06592958755758367
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,F3,P4,0.19932686747264663
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,F3,CP2,0.14554388748798588
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,F3,CP6,0.22774964298184533
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,F3,T8,0.2507495357785847
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,F3,FT10,0.01839964005915612
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,F3,FC6,0.4234638824563701
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,F3,C4,0.40388454800812407
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,F3,FC2,0.6048671876827597
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,F3,F4,0.6132192933755944
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,F3,F8,0.09376325081866678
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,F3,Fp2,0.350914879320622
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FC1,C3,0.19960950397226274
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FC1,FC5,0.329334696300392
