Time,dt_s,step_distance_l2_regional,v_l2_regional_per_s
2025-10-05 16:11:20.204349995,0.12519002,3.768691958477337,30.103773116078557
2025-10-05 16:11:20.329250097,0.124900102,4.101089490691955,32.83495709788895
2025-10-05 16:11:20.454240084,0.124989987,3.612347102396965,28.901091912242258
2025-10-05 16:11:20.579129934,0.12488985,2.9185635686707254,23.369101401520822
2025-10-05 16:11:20.704119921,0.124989987,1.7977205555268456,14.382916573363959
2025-10-05 16:11:20.829220057,0.125100136,0.9993518711542496,7.988415545401562
2025-10-05 16:11:20.954210043,0.124989986,0.7824792082988529,6.260335194363914
2025-10-05 16:11:21.078999996,0.124789953,1.2904457243716219,10.34094246651108
2025-10-05 16:11:21.203989983,0.124989987,2.147135390182056,17.178459184750984
2025-10-05 16:11:21.328989983,0.125,2.7835374305941176,22.26829944475294
2025-10-05 16:11:21.453979969,0.124989986,3.3852519089277164,27.08418503965363
2025-10-05 16:11:21.579070091,0.125090122,3.7289382698647278,29.810013854369156
2025-10-05 16:11:21.704060078,0.124989987,3.5903500017652172,28.725101009613013
2025-10-05 16:11:21.828959942,0.124899864,2.696720618457444,21.591061287764443
2025-10-05 16:11:21.953949928,0.124989986,2.0971124545994786,16.778243775461167
2025-10-05 16:11:22.079040051,0.125090123,2.4967756060733612,19.95981414194757
2025-10-05 16:11:22.204030037,0.124989986,3.4328171747080054,27.46473765272688
2025-10-05 16:11:22.329020023,0.124989986,3.713377613830265,29.70940099017425
2025-10-05 16:11:22.454020023,0.125,3.136859732074339,25.094877856594714
2025-10-05 16:11:22.579010010,0.124989987,2.088361807838264,16.70823285899105
2025-10-05 16:11:22.703999996,0.124989986,1.2160162367533376,9.728909296408254
2025-10-05 16:11:22.829090118,0.125090122,0.760834611107927,6.0822917025209
2025-10-05 16:11:22.954090118,0.125,0.8964824636409515,7.171859709127612
2025-10-05 16:11:23.079080105,0.124989987,1.6724855147660471,13.380955986226699
2025-10-05 16:11:23.204070091,0.124989986,1.9732145431443842,15.786981071782696
2025-10-05 16:11:23.329060078,0.124989987,2.1854778782543187,17.4852236623908
2025-10-05 16:11:23.454060078,0.125,1.89474771836754,15.15798174694032
2025-10-05 16:11:23.579050064,0.124989986,1.2745753245734441,10.197419532261122
2025-10-05 16:11:23.703939915,0.124889851,0.9796239844445421,7.843903860887321
2025-10-05 16:11:23.828929901,0.124989986,1.1566749817627033,9.254141221863193
