Track,N_Matched,Matched_Progress_Min,Matched_Progress_Max,Baseline_Observed_Progress_Min,Baseline_Observed_Progress_Max,Modulation_Observed_Progress_Min,Modulation_Observed_Progress_Max,Baseline_Flux_Source,Modulation_Flux_Source,Direct_Window_Positions_Identical,Interpolation_Required,DeltaEntropy_Mean,DeltaEntropy_Median,DeltaEntropy_Q25,DeltaEntropy_Q75,DeltaLZC_Mean,DeltaLZC_Median,DeltaLZC_Q25,DeltaLZC_Q75,DeltaFlux_Mean,DeltaFlux_Median,DeltaFlux_Q25,DeltaFlux_Q75,Corr_DeltaEntropy_DeltaLZC,Corr_DeltaEntropy_DeltaFlux,Corr_DeltaLZC_DeltaFlux,N_Hplus_LZCminus_Fluxplus,N_Hplus_LZCminus_Fluxminus,Pct_Hplus_LZCminus,N_H-_LZC-_Flux-,N_H-_LZC-_Flux+,N_H-_LZC+_Flux-,N_H-_LZC+_Flux+,N_H+_LZC-_Flux-,N_H+_LZC-_Flux+,N_H+_LZC+_Flux-,N_H+_LZC+_Flux+,Band,Channel,Feature
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-1.1592464211497242,-1.1046900940000075,-1.5531365959999972,-0.7011542540000235,0.0030436777055248615,0.0,-0.07902410120000003,0.07902410120000081,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,-0.0706833817830194,0.2830129252540407,0.02687461486522198,1,2,1.6574585635359116,63,8,72,9,2,1,1,0,Alpha,T7,POW.T7.Alpha
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-0.46864842726574574,-0.480518585,-0.781207771,-0.10176480199999993,-0.0034886102834254537,0.0,-0.07902410120000003,0.07902410120000003,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,-0.16781563773782435,0.46886223574348934,0.10737235689644677,1,15,8.839779005524862,57,3,60,6,15,1,7,5,Alpha,T8,POW.T8.Alpha
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-0.637202437649172,-0.62310855,-1.0008348059999999,-0.23241350599999988,0.003077019057458582,0.0,-0.07902410120000003,0.07902410120000003,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,-0.1767040337986797,0.35484499545438514,-0.03592468623123246,3,13,8.839779005524862,53,6,70,7,13,3,6,2,BetaH,C3,POW.C3.BetaH
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-0.07297755755801136,-0.08407663900000006,-0.3866277969999965,0.2414718090000001,0.011351528348618752,0.0,-0.07902410120000003,0.07902410120000003,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,0.007862634127976937,0.43072336537206063,0.026692038927875594,7,29,19.88950276243094,30,2,50,2,29,7,26,7,BetaH,C4,POW.C4.BetaH
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-0.6381133828950282,-0.6532739819999929,-1.019491496000001,-0.21929045800000058,0.0004324295745855958,0.0,-0.07902410120000003,0.07902410120000003,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,-0.060385081675137016,0.40948748115019223,0.048434636498014313,4,10,7.734806629834254,58,5,64,7,10,4,5,2,BetaH,CP1,POW.CP1.BetaH
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-0.19693140769613307,-0.18810156900000052,-0.5519812399999999,0.126771368,0.004361804774585678,0.0,-0.07902410120000003,0.07902410120000003,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,-0.03048458524284995,0.43972190123834004,0.11801093368000141,7,24,17.12707182320442,40,1,47,4,24,7,24,5,BetaH,CP2,POW.CP2.BetaH
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-0.9927548235745856,-0.9666894860000044,-1.3604172,-0.5772340589999994,-0.013534514569060728,0.0,-0.08355018959999999,0.07902410120000003,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,-0.026914692905844688,0.3237972221746019,0.03330785718343178,1,1,1.1049723756906078,75,6,61,9,1,1,1,0,BetaH,CP5,POW.CP5.BetaH
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-0.4095337113480665,-0.40368253300000045,-0.7428360840000008,-0.045550835000002454,0.01178395792320439,0.0,-0.07902410120000003,0.07902410120000003,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,-0.0464042526137196,0.3578476534583568,-0.005008604248821555,2,12,7.734806629834254,51,5,64,3,12,2,13,6,BetaH,CP6,POW.CP6.BetaH
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-0.5236489887138124,-0.5157640620000001,-0.8125457620000001,-0.15851495000000204,0.01439520605027613,0.0,-0.07902410120000003,0.15804820229999839,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,-0.044068732057363086,0.41832800271806303,0.05490476143222155,6,9,8.287292817679559,59,3,69,5,9,6,9,2,BetaH,Cz,POW.Cz.BetaH
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-0.5804207658729283,-0.5681126200000004,-0.9337903050000005,-0.24660399799999988,1.250300607725238e-05,0.0,-0.07902410120000003,0.07902410120000125,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,0.02953602539871932,0.5396647248587206,0.07790661132945516,4,6,5.524861878453039,66,5,61,4,6,4,6,2,BetaH,F3,POW.F3.BetaH
