Track,Matched_Index,Progress_0_to_1,Baseline_Shannon_Entropy,Modulation_Shannon_Entropy,Delta_Shannon_Entropy_ModMinusBase,Baseline_Lempel_Ziv_Complexity,Modulation_Lempel_Ziv_Complexity,Delta_Lempel_Ziv_Complexity_ModMinusBase,Baseline_RegionalFlux_L2_per_s,Modulation_RegionalFlux_L2_per_s,Delta_RegionalFlux_L2_ModMinusBase,Matched_Progress_Min,Matched_Progress_Max,Baseline_Observed_Progress_Min,Baseline_Observed_Progress_Max,Modulation_Observed_Progress_Min,Modulation_Observed_Progress_Max,Baseline_Flux_Source,Modulation_Flux_Source,Direct_Window_Positions_Identical,Interpolation_Required
POW_BandMedian_BaselineStandardisedFlux,143,0.7944444444444445,3.827689896000003,3.9220528969999893,0.09436300099998629,0.7112169106999985,0.6321928095,-0.07902410119999848,9.274234121160333,9.819992287752017,0.5457581665916837,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False
POW_BandMedian_BaselineStandardisedFlux,144,0.8,3.993847331,3.389581852,-0.6042654789999999,0.6321928095,0.6321928095,0.0,9.035591242825582,9.021389185348639,-0.014202057476943253,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False
POW_BandMedian_BaselineStandardisedFlux,145,0.8055555555555556,3.924400736,3.760966111,-0.16343462499999983,0.6321928095,0.6321928095,0.0,11.341390689144754,7.267510215003929,-4.073880474140825,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False
POW_BandMedian_BaselineStandardisedFlux,146,0.8111111111111111,4.15584938,3.449381615,-0.7064677650000002,0.6321928095,0.5531687083,-0.07902410120000003,10.864341887610877,7.82429657145168,-3.0400453161591967,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False
POW_BandMedian_BaselineStandardisedFlux,147,0.8166666666666667,4.222373728,3.433215179,-0.7891585490000002,0.6321928095,0.6321928095,0.0,10.445805544180587,7.3717070038861205,-3.0740985402944663,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False
POW_BandMedian_BaselineStandardisedFlux,148,0.8222222222222223,4.166882744999993,3.555817144000009,-0.6110656009999835,0.5531687083000048,0.7112169106999985,0.15804820239999373,13.4765310522492,9.211372570043073,-4.265158482206127,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False
POW_BandMedian_BaselineStandardisedFlux,149,0.8277777777777778,3.811529804000012,3.9911938389999935,0.1796640349999814,0.7902410118999968,0.6321928094999985,-0.1580482023999984,8.858140551839943,10.707870213600572,1.8497296617606285,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False
POW_BandMedian_BaselineStandardisedFlux,150,0.8333333333333334,4.422627305,3.648133296,-0.7744940089999997,0.6321928095,0.5531687083,-0.07902410120000003,11.881025012204688,8.378237482702357,-3.5027875295023314,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False
POW_BandMedian_BaselineStandardisedFlux,151,0.8388888888888889,3.963697203,3.832588512,-0.1311086910000001,0.6321928095,0.5531687083,-0.07902410120000003,9.800462029896408,9.427547732149566,-0.37291429774684204,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False
POW_BandMedian_BaselineStandardisedFlux,152,0.8444444444444444,3.68260369,3.337810484,-0.3447932060000003,0.5531687083,0.7112169107,0.15804820240000006,9.171520018870421,8.292401850030023,-0.8791181688403977,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False
POW_BandMedian_BaselineStandardisedFlux,153,0.85,3.84217134,3.713589767,-0.12858157299999995,0.5531687083,0.6321928095,0.07902410120000003,9.121238192417838,7.861061412463059,-1.2601767799547794,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False
POW_BandMedian_BaselineStandardisedFlux,154,0.8555555555555556,3.598583210000006,3.7611312479999963,0.1625480379999904,0.3951205059000047,0.6321928094999985,0.23707230359999376,8.842440435069992,9.25231472630563,0.4098742912356368,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False
POW_BandMedian_BaselineStandardisedFlux,155,0.8611111111111112,3.876458636,3.585205824,-0.2912528120000002,0.6321928095,0.5531687083,-0.07902410120000003,12.1860863278164,7.3778092331195495,-4.80827709469685,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False
POW_BandMedian_BaselineStandardisedFlux,156,0.8666666666666667,3.403158932,3.203228249,-0.19993068300000028,0.7112169107,0.6321928095,-0.07902410120000003,9.334248700030262,8.45818097678617,-0.8760677232440912,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False
POW_BandMedian_BaselineStandardisedFlux,157,0.8722222222222222,4.117442158,3.318288102,-0.7991540560000003,0.5531687083,0.6321928095,0.07902410120000003,10.716677133763302,6.341372890680113,-4.375304243083189,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False
POW_BandMedian_BaselineStandardisedFlux,158,0.8777777777777778,4.10809244,3.795933989,-0.31215845100000017,0.7112169107,0.626158025,-0.08505888570000009,10.219822993771555,9.102243163762347,-1.1175798300092072,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False
POW_BandMedian_BaselineStandardisedFlux,159,0.8833333333333334,3.847085132999998,3.8311983329999957,-0.01588680000000231,0.7112169106999968,0.6321928095000016,-0.07902410119999526,10.677353590625989,7.498555785607811,-3.1787978050181778,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False
POW_BandMedian_BaselineStandardisedFlux,160,0.888888888888889,3.732291197000003,3.617242002000001,-0.11504919500000188,0.5478882719000017,0.7112169106999985,0.16332863879999682,8.976168591070817,8.01528804818136,-0.9608805428894573,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False
POW_BandMedian_BaselineStandardisedFlux,161,0.8944444444444445,3.882446651,3.67524668,-0.2071999710000001,0.6321928095,0.6321928095,0.0,14.068869349958288,7.558043578687657,-6.51082577127063,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False
POW_BandMedian_BaselineStandardisedFlux,162,0.9,4.400716309,3.948299152,-0.45241715699999974,0.5531687083,0.5531687083,0.0,11.610552090925616,9.977569539508803,-1.6329825514168128,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False
POW_BandMedian_BaselineStandardisedFlux,163,0.9055555555555556,4.028738059,3.609394179,-0.41934388,0.6321928095,0.6321928095,0.0,10.024685721393919,9.662273853187962,-0.3624118682059567,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False
POW_BandMedian_BaselineStandardisedFlux,164,0.9111111111111111,3.953789417,3.872661604,-0.08112781299999972,0.6321928095,0.6321928095,0.0,11.641348880269376,8.881102443156898,-2.760246437112478,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False
POW_BandMedian_BaselineStandardisedFlux,165,0.9166666666666667,3.8365811620000034,3.5492157590000004,-0.287365403000003,0.6321928095000016,0.6321928094999985,-3.1086244689504383e-15,7.598246867629664,9.139450259447841,1.5412033918181773,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False
POW_BandMedian_BaselineStandardisedFlux,166,0.9222222222222223,4.019319023,3.576798772,-0.44252025100000036,0.7112169107,0.5531687083,-0.15804820240000006,13.568752402849242,7.986094820446436,-5.582657582402806,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False
POW_BandMedian_BaselineStandardisedFlux,167,0.9277777777777778,3.944790716,3.994502121,0.04971140500000004,0.7112169107,0.6321928095,-0.07902410120000003,11.528567187524079,9.395556281156354,-2.1330109063677245,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False
POW_BandMedian_BaselineStandardisedFlux,168,0.9333333333333333,4.071884978,4.02870376,-0.043181217999999966,0.6321928095,0.6321928095,0.0,13.342258371789914,9.823837278546367,-3.5184210932435462,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False
POW_BandMedian_BaselineStandardisedFlux,169,0.9388888888888889,4.437902616,3.542851428,-0.8950511879999996,0.5531687083,0.6321928095,0.07902410120000003,10.912883415148997,9.912182226947444,-1.0007011882015533,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False
POW_BandMedian_BaselineStandardisedFlux,170,0.9444444444444445,3.796161773000006,3.5351326879999982,-0.26102908500000765,0.6321928095,0.7112169106999985,0.07902410119999848,10.25948760338262,9.829006027336021,-0.4304815760465992,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False
POW_BandMedian_BaselineStandardisedFlux,171,0.9500000000000001,4.0957161399999995,3.4513341420000083,-0.6443819979999912,0.6321928095,0.6321928095,0.0,11.82981890828835,8.505452055063683,-3.3243668532246673,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False
POW_BandMedian_BaselineStandardisedFlux,172,0.9555555555555556,4.049870365,3.876834951,-0.1730354140000001,0.6321928095,0.6321928095,0.0,10.346710411502094,9.35599733711367,-0.9907130743884238,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False
POW_BandMedian_BaselineStandardisedFlux,173,0.9611111111111111,4.321666862,3.89914716,-0.4225197019999998,0.5531687083,0.7112169107,0.15804820240000006,11.320442233402115,9.558874877639758,-1.7615673557623577,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False
POW_BandMedian_BaselineStandardisedFlux,174,0.9666666666666667,4.243253802,3.722321652,-0.5209321499999997,0.7112169107,0.5531687083,-0.15804820240000006,12.752699010659475,8.083650624893176,-4.669048385766299,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False
POW_BandMedian_BaselineStandardisedFlux,175,0.9722222222222222,4.316482434,3.931120916,-0.3853615180000003,0.5531687083,0.7112169107,0.15804820240000006,11.685653376323334,9.234557513122711,-2.4510958632006226,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False
POW_BandMedian_BaselineStandardisedFlux,176,0.9777777777777779,3.865197555000005,3.777489740999996,-0.08770781400000871,0.6321928095,0.5531687083000031,-0.07902410119999692,11.237976385234747,8.780200129949975,-2.457776255284772,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False
POW_BandMedian_BaselineStandardisedFlux,177,0.9833333333333334,4.112179410999991,3.588101017,-0.5240783939999907,0.6321928095000016,0.7112169107,0.07902410119999848,11.685116838944941,9.318226058959116,-2.366890779985825,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False
POW_BandMedian_BaselineStandardisedFlux,178,0.9888888888888889,3.670481685,3.585275142,-0.08520654299999997,0.7112169107,0.7112169107,0.0,9.174626775648553,9.224324797523469,0.049698021874915455,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False
POW_BandMedian_BaselineStandardisedFlux,179,0.9944444444444445,4.299958804,3.176168287,-1.1237905170000002,0.6321928095,0.5531687083,-0.07902410120000003,14.959728133849584,7.147318876783229,-7.812409257066355,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False
POW_BandMedian_BaselineStandardisedFlux,180,1.0,4.561314345,3.64278211,-0.9185322350000003,0.6321928095,0.7902410119,0.15804820239999995,13.840120757538031,9.746145432334904,-4.093975325203127,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False
