Track,Matched_Index,Progress_0_to_1,Baseline_Shannon_Entropy,Modulation_Shannon_Entropy,Delta_Shannon_Entropy_ModMinusBase,Baseline_Lempel_Ziv_Complexity,Modulation_Lempel_Ziv_Complexity,Delta_Lempel_Ziv_Complexity_ModMinusBase,Baseline_RegionalFlux_L2_per_s,Modulation_RegionalFlux_L2_per_s,Delta_RegionalFlux_L2_ModMinusBase,Matched_Progress_Min,Matched_Progress_Max,Baseline_Observed_Progress_Min,Baseline_Observed_Progress_Max,Modulation_Observed_Progress_Min,Modulation_Observed_Progress_Max,Baseline_Flux_Source,Modulation_Flux_Source,Direct_Window_Positions_Identical,Interpolation_Required,Channel
RAW_Channel_BaselineStandardisedFlux,0,0.0,1.062873114,1.664176421,0.601303307,0.1370547589,0.1856870928,0.04863233390000002,0.8500158069897399,4.4120089697342095,3.5619931627444696,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,1,0.005555555555555556,1.67610538,2.061256311,0.3851509310000001,0.437840188,0.2963160869,-0.14152410110000002,7.4464102677192585,5.159609994716472,-2.286800273002786,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,2,0.011111111111111112,1.456525583,1.80418692,0.3476613370000001,0.1282562167,0.2167087799,0.0884525632,1.1371512134942838,4.516249194745315,3.3790979812510313,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,3,0.016666666666666666,1.118585767,1.112817814,-0.005767952999999881,0.4864890978,0.3936139064,-0.0928751914,7.359433707496853,7.12124275530151,-0.23819095219534336,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,4,0.022222222222222223,1.298328406,1.015312198,-0.28301620800000005,0.4244276406,0.4907444595,0.06631681890000002,9.064217996785445,6.041393525198831,-3.0228244715866133,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,5,0.02777777777777778,1.078303396,1.4598816719999999,0.38157827599999994,0.5572511484,0.38476865010000005,-0.17248249829999995,9.218372519401287,6.800598694096816,-2.4177738253044705,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,6,0.03333333333333333,1.021633845,1.095747243,0.07411339799999994,0.5572511484,0.4599533289,-0.0972978195,7.049307068777249,7.885689793210076,0.8363827244328261,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,7,0.03888888888888889,1.086216855,1.473894227,0.38767737199999996,0.5307153794,0.1813277546,-0.3493876248,6.854195146028841,4.793992212884901,-2.06020293314394,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,8,0.044444444444444446,0.8791412496,0.799923376,-0.07921787359999999,0.517447495,0.5041796105,-0.013267884499999938,8.205648497654767,4.878652413036297,-3.32699608461847,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,9,0.05,1.577193899,2.27347623,0.6962823309999999,0.5128500657,0.01326336377,-0.49958670193000004,8.744507241252037,0.796767848881055,-7.947739392370982,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,10,0.05555555555555556,4.141507708999998,2.3581540669999983,-1.7833536419999998,0.17248249829999998,0.10172044770000058,-0.0707620505999994,10.931932810399266,5.182019683081401,-5.749913127317865,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,11,0.061111111111111116,2.4220406499999996,0.8182834948999995,-1.6037571551,0.15921461380000015,0.5705190329000001,0.41130441909999993,5.986278227368384,5.273497649016767,-0.7127805783516168,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,12,0.06666666666666667,2.157147869,0.4872988408,-1.6698490282,0.300738715,0.6235905709,0.32285185590000004,7.588525841008021,5.410520210862696,-2.178005630145325,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,13,0.07222222222222223,1.7410969290000011,0.5970721160000014,-1.1440248129999997,0.47322121329999955,0.5660964046999997,0.09287519140000011,8.669971358571694,6.649421438013679,-2.0205499205580146,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,14,0.07777777777777778,2.151916217,1.170324424,-0.9815917930000002,0.2917940029,0.4465332469,0.154739244,8.522422783668382,6.81206417535628,-1.7103586083121023,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,15,0.08333333333333334,1.000040769000004,0.5995348430999996,-0.40050592590000433,0.4157270472,0.5395606358,0.12383358860000004,8.466150430475835,5.659204682450456,-2.806945748025379,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,16,0.08888888888888889,2.59048088,0.423267286,-2.1672135939999997,0.4245723036,0.5307153794,0.10614307580000004,8.584580111019093,5.985329020110994,-2.5992510909080995,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,17,0.09444444444444444,3.119900287,0.5991714245,-2.5207288625,0.1326788449,0.5484058921,0.4157270472,7.845724232101585,6.5338976523863375,-1.3118265797152473,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,18,0.1,1.47582044,0.4880757918,-0.9877446481999999,0.3980365346,0.5749416611,0.1769051265,7.917459329395642,5.93764303724686,-1.979816292148782,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,19,0.10555555555555556,0.9722415558,0.4314982178,-0.5407433380000001,0.4686388532,0.5791668846,0.1105280314,9.209915754710622,5.875603700465341,-3.334312054245281,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,20,0.11111111111111112,0.9537994515000006,0.3083266106000004,-0.6454728409000001,0.47764384149999994,0.5572511484,0.07960730690000006,6.7470512788254675,5.41752875816107,-1.3295225206643977,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,21,0.11666666666666667,1.17739055,0.4532307349,-0.7241598150999999,0.4599533289,0.5395606358,0.07960730690000001,12.014819106666135,6.046064882257117,-5.968754224409018,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,22,0.12222222222222223,1.3092803059999991,0.8234114072999997,-0.4858688986999994,0.4687985851999999,0.4687985851999998,-1.1102230246251565e-16,8.91674478317899,5.562139648795342,-3.3546051343836476,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,23,0.1277777777777778,0.936873900300002,0.729442031999999,-0.20743186830000293,0.4334175599000005,0.38919127830000033,-0.044226281600000195,6.423954541958057,7.372523095137562,0.9485685531795047,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,24,0.13333333333333333,1.340941484,0.5332496851,-0.8076917989,0.534955672,0.4509543682,-0.08400130380000004,8.004681362980376,6.5893897660132215,-1.4152915969671547,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,25,0.1388888888888889,1.41602907,0.5292989453,-0.8867301247,0.437840188,0.4555307007,0.017690512699999994,11.625539532984241,6.661293313561886,-4.964246219422355,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,26,0.14444444444444446,1.4494705099999978,0.42998822309999885,-1.0194822868999989,0.4422628162,0.5086022385999996,0.06633942239999963,9.554982469627628,6.5009592334885475,-3.0540232361390807,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,27,0.15,1.000092937,0.1970693122,-0.8030236248,0.4466854444,0.4334175599,-0.013267884499999993,8.226973470050938,4.689900651891135,-3.5370728181598032,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,28,0.15555555555555556,1.668018964,0.9189605396,-0.7490584244,0.3626555093,0.3670781375,0.0044226282000000006,7.402352147807115,6.123251347999369,-1.279100799807746,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,29,0.16111111111111112,1.111292351,1.157581089,0.04628873800000011,0.4466854444,0.4951655807,0.048480136299999976,7.731065149527386,7.656940065185053,-0.07412508434233267,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,30,0.16666666666666669,1.0046902640000033,0.49755671149999947,-0.5071335525000038,0.45537548939999956,0.44226281620000013,-0.013112673199999425,8.061913072084835,6.464490951864839,-1.5974221202199956,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,31,0.17222222222222222,1.656286705,0.3857051074,-1.2705815976000001,0.3715007656,0.4687985852,0.0972978196,6.661067772399489,6.271493807677006,-0.3895739647224836,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,32,0.17777777777777778,1.091654434,0.315899565,-0.775754869,0.4776438415,0.4422628162,-0.03538102529999998,8.70056707956278,6.203521876015952,-2.497045203546829,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,33,0.18333333333333335,1.1330292579999994,0.1890512544000013,-0.9439780035999981,0.464375957,0.32727448400000064,-0.13710147299999936,9.441000087208447,5.460584852218386,-3.980415234990061,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,34,0.18888888888888888,1.004399215,0.4524227449,-0.5519764701000001,0.4686388532,0.4642177319,-0.004421121299999997,8.758548617192861,4.737091565947035,-4.021457051245826,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,35,0.19444444444444445,0.9095879018,0.7010778117,-0.2085100901,0.4820664697,0.4289949317,-0.053071537999999974,8.256950065011573,6.469827721326405,-1.7871223436851675,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,36,0.2,1.811476588,0.4136892911,-1.3977872969,0.3980365346,0.437840188,0.03980365340000003,9.260218102398852,6.782798696815867,-2.4774194055829852,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,37,0.20555555555555557,1.0681457749999994,0.5257949862999994,-0.5423507887,0.5086022385999998,0.4334175599000003,-0.07518467869999945,7.731822051865989,5.41609698622655,-2.3157250656394393,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,38,0.2111111111111111,0.9199189859,0.4257019503,-0.49421703559999997,0.4555307007,0.490911726,0.03538102529999998,7.029095994594433,5.965091014051618,-1.0640049805428156,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,39,0.21666666666666667,1.049578764,1.180654853,0.131076089,0.4642177319,0.2917940029,-0.17242372899999997,8.466013340702638,6.742925067161837,-1.7230882735408013,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,40,0.22222222222222224,1.415406494999998,0.37060179350000033,-1.0448047014999977,0.4201496754000003,0.4687985852000002,0.04864890979999986,10.67199577411899,6.018647315002817,-4.653348459116173,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,41,0.22777777777777777,1.017188672,0.4363393213,-0.5808493507000001,0.490911726,0.5041796105,0.013267884500000049,8.331689205082688,7.046571069063084,-1.2851181360196033,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,42,0.23333333333333334,1.136039415,0.6047404378,-0.5312989772,0.4599533289,0.4068817909,-0.05307153800000003,7.077516334753785,5.224494327003017,-1.8530220077507682,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,43,0.2388888888888889,0.8950777472,0.4368932128,-0.4581845344,0.464375957,0.4422628162,-0.022113140799999986,8.39261779444811,7.225932332000674,-1.166685462447436,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,44,0.24444444444444446,2.0757638079999956,0.3725782153000011,-1.7031855926999944,0.3095839713000004,0.48190221689999996,0.17231824559999953,7.579098666501842,6.551430489944234,-1.027668176557608,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,45,0.25,1.167740704,0.5977540008,-0.5699867032000001,0.3979009131,0.4732212133,0.07532030020000002,7.893393256507348,5.850809031489258,-2.04258422501809,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,46,0.2555555555555556,1.1565939540000003,1.4594275669999925,0.30283361299999223,0.45995332890000007,0.30958397130000115,-0.15036935759999892,10.18524217926677,5.480932262112288,-4.7043099171544815,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,47,0.2611111111111111,1.176176773,0.6999330638,-0.4762437091999999,0.464375957,0.4245723036,-0.03980365340000003,9.895498172281428,6.846986019504646,-3.048512152776782,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,48,0.26666666666666666,1.357190455,0.5263135865,-0.8308768685,0.3936139064,0.437840188,0.04422628160000003,8.43304489855059,6.03112437291831,-2.4019205256322795,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,49,0.27222222222222225,1.5510544039999952,0.45917610500000217,-1.0918782989999931,0.40232203430000124,0.38905867060000077,-0.013263363700000474,8.467295750943954,4.849586241136654,-3.6177095098073,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,50,0.2777777777777778,1.066921636,0.6731799838,-0.3937416522,0.5262927513,0.4687985852,-0.057494166099999966,9.53489186839859,5.592403704289109,-3.9424881641094816,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,51,0.2833333333333333,1.00550186,0.6899444654,-0.3155573946000001,0.464375957,0.4157270472,-0.04864890980000003,8.886539231148056,6.1660767538958545,-2.7204624772522017,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,52,0.2888888888888889,0.9510057150999996,0.7947954857999964,-0.15621022930000328,0.5130248667999996,0.39803653460000055,-0.11498833219999904,7.626420263913108,7.2993436081722,-0.3270766557409077,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,53,0.29444444444444445,0.9227143299,0.4300103734,-0.49270395650000004,0.4687985852,0.4555307007,-0.013267884499999993,8.128036450127523,6.973012480167028,-1.155023969960495,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,54,0.3,0.8447184415,0.5934132977,-0.2513051438,0.5128500657,0.5128500657,0.0,6.1360652753499885,6.453693052911321,0.31762777756133254,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,55,0.3055555555555556,1.034714049,1.464026245,0.4293121959999999,0.5041796105,0.3361197403,-0.16805987020000002,11.631943569612513,6.070362639788442,-5.561580929824071,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,56,0.3111111111111111,1.19871435,1.048350515,-0.15036383499999983,0.3803460219,0.3759233938,-0.004422628099999992,8.627766030768603,7.175515979941768,-1.4522500508268354,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,57,0.31666666666666665,2.579585609,0.5577560052,-2.0218296038,0.2874708305,0.4201496754,0.13267884489999998,8.945071415216677,5.495092653538983,-3.449978761677695,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,58,0.32222222222222224,1.52732148,0.442315325,-1.0850061549999999,0.3184292277,0.4599533289,0.14152410120000003,5.514816241680505,5.349609603845645,-0.16520663783486,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,59,0.3277777777777778,1.005261092,2.010911474,1.0056503819999998,0.552640157,0.3227418517,-0.2298983053,9.114657383893178,5.9058253087373345,-3.2088320751558435,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,60,0.33333333333333337,0.9707548617000028,0.5921406190999982,-0.37861424260000465,0.4422628162000004,0.5307153793999997,0.08845256319999928,6.836316975578816,5.484052980545152,-1.3522639950336641,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,61,0.3388888888888889,1.245206476,0.3998529647,-0.8453535112999999,0.4820664697,0.4997569823,0.017690512599999986,13.61806697859809,5.573505611194732,-8.044561367403357,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,62,0.34444444444444444,1.188868978,0.6066125924,-0.5822563855999999,0.4687985852,0.4953343542,0.026535768999999987,10.612664486593935,7.141175849814035,-3.4714886367799007,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,63,0.35000000000000003,0.9298277924000019,1.4570832149999906,0.5272554225999887,0.5041796104999996,0.3007387150000024,-0.20344089549999722,7.441943376755928,7.161874266902358,-0.2800691098535699,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,64,0.35555555555555557,1.122512994,0.5199603784,-0.6025526156000001,0.4642177319,0.5393767933,0.0751590614,10.265136124209345,5.849595865342913,-4.415540258866432,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,65,0.3611111111111111,1.548230905,0.510797615,-1.03743329,0.4245723036,0.4953343542,0.07076205060000001,9.105603001485424,6.137560842630407,-2.9680421588550168,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,66,0.3666666666666667,1.1804059689999975,0.41506385950000085,-0.7653421094999966,0.48648909780000005,0.5307153793999998,0.04422628159999975,9.20521442925498,6.985537753938239,-2.219676675316741,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,67,0.37222222222222223,0.9329539322,0.5011489387,-0.4318049935,0.490911726,0.5041796105,0.013267884500000049,7.502574307588851,7.1577854403281105,-0.34478886726074087,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,68,0.37777777777777777,1.182520014,0.607145122,-0.575374892,0.4820664697,0.5041796105,0.022113140800000042,10.503722652976768,7.078727209178732,-3.4249954437980357,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,69,0.38333333333333336,0.9576532591,0.7639240694,-0.19372918969999997,0.5086022386,0.4465332469,-0.062068991699999965,10.288606514162286,7.2071780477499665,-3.0814284664123193,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,70,0.3888888888888889,1.003285533,0.6565683496,-0.3467171833999999,0.4951655807,0.5041796105,0.009014029800000045,9.102528756145954,7.152837721266241,-1.949691034879713,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,71,0.3944444444444445,1.2907668960000056,0.7729318504999994,-0.5178350455000063,0.43341755989999897,0.45110807250000073,0.017690512600001762,9.997202688388588,7.350412732059949,-2.6467899563286394,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,72,0.4,1.85665328,0.7105412193,-1.1461120607,0.327274484,0.5218701231,0.19459563910000005,8.40225329295712,5.903747810193579,-2.498505482763541,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,73,0.40555555555555556,0.8896862028,0.6337442835,-0.2559419193,0.5351380076,0.4334175599,-0.10172044769999994,7.121087251769027,5.306794173243745,-1.8142930785252824,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,74,0.41111111111111115,1.0518029960000028,0.8990524863999956,-0.15275050960000724,0.4819022168999994,0.411164276800001,-0.0707379400999984,9.22764765048375,7.099223360410468,-2.1284242900732817,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
RAW_Channel_BaselineStandardisedFlux,75,0.4166666666666667,1.340330843,0.4531837317,-0.8871471113,0.4201496754,0.5086022386,0.0884525632,7.866286690119686,6.4160783229879375,-1.450208367131749,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,C3
