Track,Matched_Index,Progress_0_to_1,Baseline_Shannon_Entropy,Modulation_Shannon_Entropy,Delta_Shannon_Entropy_ModMinusBase,Baseline_Lempel_Ziv_Complexity,Modulation_Lempel_Ziv_Complexity,Delta_Lempel_Ziv_Complexity_ModMinusBase,Baseline_RegionalFlux_L2_per_s,Modulation_RegionalFlux_L2_per_s,Delta_RegionalFlux_L2_ModMinusBase,Matched_Progress_Min,Matched_Progress_Max,Baseline_Observed_Progress_Min,Baseline_Observed_Progress_Max,Modulation_Observed_Progress_Min,Modulation_Observed_Progress_Max,Baseline_Flux_Source,Modulation_Flux_Source,Direct_Window_Positions_Identical,Interpolation_Required,Band
POW_Band_MatchingBandBaselineStandardisedFlux,43,0.2388888888888889,3.543813215,3.816402954,0.27258973899999983,0.5531687083,0.5531687083,0.0,4.634128409035372,4.709308436007628,0.07518002697225601,0.0,1.0,0.0,1.0,0.0,1.0,Script18_MatchingBand_L2_BaselineStandardised,Script18_MatchingBand_L2_BaselineStandardised,True,False,Alpha
POW_Band_MatchingBandBaselineStandardisedFlux,44,0.24444444444444446,3.132280921000002,3.3764065589999985,0.24412563799999631,0.7112169106999985,0.6321928095,-0.07902410119999848,3.8383434131653433,4.342489629157321,0.5041462159919781,0.0,1.0,0.0,1.0,0.0,1.0,Script18_MatchingBand_L2_BaselineStandardised,Script18_MatchingBand_L2_BaselineStandardised,True,False,Alpha
POW_Band_MatchingBandBaselineStandardisedFlux,45,0.25,3.591282279,3.143864573,-0.44741770599999997,0.3951205059,0.6321928095,0.23707230360000003,4.137221868896587,4.436962922937662,0.29974105404107476,0.0,1.0,0.0,1.0,0.0,1.0,Script18_MatchingBand_L2_BaselineStandardised,Script18_MatchingBand_L2_BaselineStandardised,True,False,Alpha
POW_Band_MatchingBandBaselineStandardisedFlux,46,0.2555555555555556,4.128824434999999,2.858290619000001,-1.2705338159999986,0.5531687082999984,0.6321928095000023,0.07902410120000392,5.082561841345215,4.226360205220603,-0.8562016361246121,0.0,1.0,0.0,1.0,0.0,1.0,Script18_MatchingBand_L2_BaselineStandardised,Script18_MatchingBand_L2_BaselineStandardised,True,False,Alpha
POW_Band_MatchingBandBaselineStandardisedFlux,47,0.2611111111111111,4.022373728,2.964510911,-1.0578628169999997,0.3951205059,0.869265113,0.4741446071,4.95115303503743,4.393694945040515,-0.5574580899969153,0.0,1.0,0.0,1.0,0.0,1.0,Script18_MatchingBand_L2_BaselineStandardised,Script18_MatchingBand_L2_BaselineStandardised,True,False,Alpha
POW_Band_MatchingBandBaselineStandardisedFlux,48,0.26666666666666666,3.950918528,3.739506586,-0.2114119419999998,0.5531687083,0.5531687083,0.0,5.97523436649824,4.26079061991703,-1.7144437465812103,0.0,1.0,0.0,1.0,0.0,1.0,Script18_MatchingBand_L2_BaselineStandardised,Script18_MatchingBand_L2_BaselineStandardised,True,False,Alpha
POW_Band_MatchingBandBaselineStandardisedFlux,49,0.27222222222222225,3.521236928000001,3.2489983619999996,-0.2722385660000013,0.6321928095000016,0.6321928094999992,-2.3314683517128287e-15,4.771702012269421,3.7852570192032653,-0.9864449930661561,0.0,1.0,0.0,1.0,0.0,1.0,Script18_MatchingBand_L2_BaselineStandardised,Script18_MatchingBand_L2_BaselineStandardised,True,False,Alpha
POW_Band_MatchingBandBaselineStandardisedFlux,50,0.2777777777777778,3.607822967,3.192784174,-0.41503879300000035,0.7902410119,0.5531687083,-0.23707230359999998,6.613874795030297,4.179472102760618,-2.4344026922696784,0.0,1.0,0.0,1.0,0.0,1.0,Script18_MatchingBand_L2_BaselineStandardised,Script18_MatchingBand_L2_BaselineStandardised,True,False,Alpha
POW_Band_MatchingBandBaselineStandardisedFlux,51,0.2833333333333333,4.346073333,3.575212381,-0.7708609519999996,0.6321928095,0.5531687083,-0.07902410120000003,7.283129748904379,4.698300099247202,-2.584829649657177,0.0,1.0,0.0,1.0,0.0,1.0,Script18_MatchingBand_L2_BaselineStandardised,Script18_MatchingBand_L2_BaselineStandardised,True,False,Alpha
POW_Band_MatchingBandBaselineStandardisedFlux,52,0.2888888888888889,3.2057591859999963,3.7215984469999985,0.5158392610000022,0.7112169106999993,0.7112169107,7.771561172376096e-16,3.0090456989017174,5.677622093152441,2.6685763942507235,0.0,1.0,0.0,1.0,0.0,1.0,Script18_MatchingBand_L2_BaselineStandardised,Script18_MatchingBand_L2_BaselineStandardised,True,False,Alpha
POW_Band_MatchingBandBaselineStandardisedFlux,53,0.29444444444444445,2.827998075,3.566282279,0.7382842040000002,0.6321928095,0.7112169107,0.07902410120000003,3.2853366729371447,4.657885830346045,1.3725491574089,0.0,1.0,0.0,1.0,0.0,1.0,Script18_MatchingBand_L2_BaselineStandardised,Script18_MatchingBand_L2_BaselineStandardised,True,False,Alpha
POW_Band_MatchingBandBaselineStandardisedFlux,54,0.3,3.027920152,3.423260316,0.3953401639999998,0.4741446071,0.6321928095,0.1580482024,3.30550761252067,4.913531558706792,1.6080239461861217,0.0,1.0,0.0,1.0,0.0,1.0,Script18_MatchingBand_L2_BaselineStandardised,Script18_MatchingBand_L2_BaselineStandardised,True,False,Alpha
POW_Band_MatchingBandBaselineStandardisedFlux,55,0.3055555555555556,3.243142086,3.298585486,0.0554433999999997,0.9482892142,0.6321928095,-0.3160964047,5.336854990253803,4.062994749406588,-1.273860240847215,0.0,1.0,0.0,1.0,0.0,1.0,Script18_MatchingBand_L2_BaselineStandardised,Script18_MatchingBand_L2_BaselineStandardised,True,False,Alpha
POW_Band_MatchingBandBaselineStandardisedFlux,56,0.3111111111111111,2.970543346,3.844990871,0.8744475249999999,0.5531687083,0.5531687083,0.0,2.5148892753431378,5.314792135439831,2.799902860096693,0.0,1.0,0.0,1.0,0.0,1.0,Script18_MatchingBand_L2_BaselineStandardised,Script18_MatchingBand_L2_BaselineStandardised,True,False,Alpha
POW_Band_MatchingBandBaselineStandardisedFlux,57,0.31666666666666665,3.904426965,3.336142386,-0.5682845789999997,0.6321928095,0.7112169107,0.07902410120000003,4.445851366555714,2.9331697591405934,-1.5126816074151206,0.0,1.0,0.0,1.0,0.0,1.0,Script18_MatchingBand_L2_BaselineStandardised,Script18_MatchingBand_L2_BaselineStandardised,True,False,Alpha
POW_Band_MatchingBandBaselineStandardisedFlux,58,0.32222222222222224,2.89229336,3.163133379,0.270840019,0.4741446071,0.4741446071,0.0,3.648652269051106,3.9180950538244694,0.26944278477336336,0.0,1.0,0.0,1.0,0.0,1.0,Script18_MatchingBand_L2_BaselineStandardised,Script18_MatchingBand_L2_BaselineStandardised,True,False,Alpha
POW_Band_MatchingBandBaselineStandardisedFlux,59,0.3277777777777778,3.670601641,3.275485981,-0.3951156600000001,0.3160964047,0.3951205059,0.07902410119999997,5.543333422180053,3.2500172858629295,-2.2933161363171237,0.0,1.0,0.0,1.0,0.0,1.0,Script18_MatchingBand_L2_BaselineStandardised,Script18_MatchingBand_L2_BaselineStandardised,True,False,Alpha
POW_Band_MatchingBandBaselineStandardisedFlux,60,0.33333333333333337,3.996884978000004,3.2348448119999955,-0.7620401660000087,0.39512050590000314,0.7902410118999992,0.39512050599999604,4.228045813779739,3.014012580099941,-1.2140332336797983,0.0,1.0,0.0,1.0,0.0,1.0,Script18_MatchingBand_L2_BaselineStandardised,Script18_MatchingBand_L2_BaselineStandardised,True,False,Alpha
POW_Band_MatchingBandBaselineStandardisedFlux,61,0.3388888888888889,4.385031727,2.796620539,-1.5884111880000003,0.7112169107,0.7112169107,0.0,10.327233364734763,3.6069149543552976,-6.720318410379465,0.0,1.0,0.0,1.0,0.0,1.0,Script18_MatchingBand_L2_BaselineStandardised,Script18_MatchingBand_L2_BaselineStandardised,True,False,Alpha
POW_Band_MatchingBandBaselineStandardisedFlux,62,0.34444444444444444,4.41615954,3.592235899,-0.8239236409999999,0.5531687083,0.5531687083,0.0,8.674497562341337,5.161590863506213,-3.512906698835124,0.0,1.0,0.0,1.0,0.0,1.0,Script18_MatchingBand_L2_BaselineStandardised,Script18_MatchingBand_L2_BaselineStandardised,True,False,Alpha
POW_Band_MatchingBandBaselineStandardisedFlux,63,0.35000000000000003,3.648535671000005,3.357892284999997,-0.29064338600000816,0.23707230360000317,0.5531687083000023,0.3160964046999991,3.1788382613095676,4.594546780235699,1.4157085189261318,0.0,1.0,0.0,1.0,0.0,1.0,Script18_MatchingBand_L2_BaselineStandardised,Script18_MatchingBand_L2_BaselineStandardised,True,False,Alpha
POW_Band_MatchingBandBaselineStandardisedFlux,64,0.35555555555555557,4.169065447,3.066443598,-1.1026218490000002,0.5531687083,0.7902410119,0.23707230359999998,7.5423137936285976,4.290495560810005,-3.251818232818593,0.0,1.0,0.0,1.0,0.0,1.0,Script18_MatchingBand_L2_BaselineStandardised,Script18_MatchingBand_L2_BaselineStandardised,True,False,Alpha
POW_Band_MatchingBandBaselineStandardisedFlux,65,0.3611111111111111,4.284106303,3.11906279,-1.1650435129999996,0.6321928095,0.7112169107,0.07902410120000003,8.332959173213734,4.9453595855877825,-3.3875995876259513,0.0,1.0,0.0,1.0,0.0,1.0,Script18_MatchingBand_L2_BaselineStandardised,Script18_MatchingBand_L2_BaselineStandardised,True,False,Alpha
POW_Band_MatchingBandBaselineStandardisedFlux,66,0.3666666666666667,4.255272908999993,3.2704185440000013,-0.9848543649999919,0.7902410118999976,0.4741446071000008,-0.31609640479999684,9.615991032228015,3.2503423201986044,-6.365648712029411,0.0,1.0,0.0,1.0,0.0,1.0,Script18_MatchingBand_L2_BaselineStandardised,Script18_MatchingBand_L2_BaselineStandardised,True,False,Alpha
POW_Band_MatchingBandBaselineStandardisedFlux,67,0.37222222222222223,3.568105005,3.407622811,-0.16048219400000008,0.5531687083,0.5531687083,0.0,5.315953552899035,3.3165169900717157,-1.9994365628273196,0.0,1.0,0.0,1.0,0.0,1.0,Script18_MatchingBand_L2_BaselineStandardised,Script18_MatchingBand_L2_BaselineStandardised,True,False,Alpha
POW_Band_MatchingBandBaselineStandardisedFlux,68,0.37777777777777777,4.274721567,3.56514774,-0.7095738270000003,0.5531687083,0.7112169107,0.15804820240000006,9.198958258251102,6.014687915531228,-3.1842703427198735,0.0,1.0,0.0,1.0,0.0,1.0,Script18_MatchingBand_L2_BaselineStandardised,Script18_MatchingBand_L2_BaselineStandardised,True,False,Alpha
