Track,Matched_Index,Progress_0_to_1,Baseline_Shannon_Entropy,Modulation_Shannon_Entropy,Delta_Shannon_Entropy_ModMinusBase,Baseline_Lempel_Ziv_Complexity,Modulation_Lempel_Ziv_Complexity,Delta_Lempel_Ziv_Complexity_ModMinusBase,Baseline_RegionalFlux_L2_per_s,Modulation_RegionalFlux_L2_per_s,Delta_RegionalFlux_L2_ModMinusBase,Matched_Progress_Min,Matched_Progress_Max,Baseline_Observed_Progress_Min,Baseline_Observed_Progress_Max,Modulation_Observed_Progress_Min,Modulation_Observed_Progress_Max,Baseline_Flux_Source,Modulation_Flux_Source,Direct_Window_Positions_Identical,Interpolation_Required,Region
RAW_RegionMedian_BaselineStandardisedFlux,59,0.3277777777777778,1.182228542,1.279277542,0.09704899999999994,0.534955672,0.5216923083,-0.01326336370000003,9.114657383893178,5.9058253087373345,-3.2088320751558435,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Central
RAW_RegionMedian_BaselineStandardisedFlux,60,0.33333333333333337,1.3903402350000011,0.9838115603000019,-0.4065286746999992,0.45553070070000035,0.5307153793999998,0.07518467869999945,6.836316975578816,5.484052980545152,-1.3522639950336641,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Central
RAW_RegionMedian_BaselineStandardisedFlux,61,0.3388888888888889,1.503430799,1.171021568,-0.33240923099999997,0.4864890978,0.5086022386,0.022113140799999986,13.61806697859809,5.573505611194732,-8.044561367403357,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Central
RAW_RegionMedian_BaselineStandardisedFlux,62,0.34444444444444444,1.382017953,1.328919688,-0.05309826500000003,0.4953343542,0.5130248668,0.01769051260000004,10.612664486593935,7.141175849814035,-3.4714886367799007,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Central
RAW_RegionMedian_BaselineStandardisedFlux,63,0.35000000000000003,1.2421961430000004,1.3824510759999973,0.14025493299999692,0.49975698229999976,0.5395606358,0.03980365350000026,7.441943376755928,7.161874266902358,-0.2800691098535699,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Central
RAW_RegionMedian_BaselineStandardisedFlux,64,0.35555555555555557,1.282462431,1.119283789,-0.16317864199999987,0.4774810957,0.5393767933,0.061895697599999966,10.265136124209345,5.849595865342913,-4.415540258866432,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Central
RAW_RegionMedian_BaselineStandardisedFlux,65,0.3611111111111111,1.548230905,1.27401939,-0.27421151499999996,0.517447495,0.4997569823,-0.017690512699999994,9.105603001485424,6.137560842630407,-2.9680421588550168,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Central
RAW_RegionMedian_BaselineStandardisedFlux,66,0.3666666666666667,1.3600866649999985,1.1072077330000007,-0.2528789319999978,0.4864890978000005,0.5484058920999996,0.06191679429999908,9.20521442925498,6.985537753938239,-2.219676675316741,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Central
RAW_RegionMedian_BaselineStandardisedFlux,67,0.37222222222222223,1.207583724,1.165827326,-0.04175639799999997,0.5351380076,0.5041796105,-0.030958397099999924,7.502574307588851,7.1577854403281105,-0.34478886726074087,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Central
RAW_RegionMedian_BaselineStandardisedFlux,68,0.37777777777777777,1.393126842,1.247320426,-0.1458064160000001,0.5130248668,0.5262927513,0.013267884499999938,10.503722652976768,7.078727209178732,-3.4249954437980357,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Central
