Track,Matched_Index,Progress_0_to_1,Baseline_Shannon_Entropy,Modulation_Shannon_Entropy,Delta_Shannon_Entropy_ModMinusBase,Baseline_Lempel_Ziv_Complexity,Modulation_Lempel_Ziv_Complexity,Delta_Lempel_Ziv_Complexity_ModMinusBase,Baseline_RegionalFlux_L2_per_s,Modulation_RegionalFlux_L2_per_s,Delta_RegionalFlux_L2_ModMinusBase,Matched_Progress_Min,Matched_Progress_Max,Baseline_Observed_Progress_Min,Baseline_Observed_Progress_Max,Modulation_Observed_Progress_Min,Modulation_Observed_Progress_Max,Baseline_Flux_Source,Modulation_Flux_Source,Direct_Window_Positions_Identical,Interpolation_Required,Band
POW_Band_BaselineStandardisedFlux,27,0.15,3.310589077,3.346811842,0.03622276500000021,0.7902410119,0.3951205059,-0.395120506,8.226973470050938,4.689900651891135,-3.5370728181598032,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Alpha
POW_Band_BaselineStandardisedFlux,28,0.15555555555555556,3.355253194,3.427703136,0.07244994199999999,0.6321928095,1.027313315,0.3951205055,7.402352147807115,6.123251347999369,-1.279100799807746,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Alpha
POW_Band_BaselineStandardisedFlux,29,0.16111111111111112,4.161400721,3.186973374,-0.9744273469999998,0.5531687083,0.869265113,0.3160964047,7.731065149527386,7.656940065185053,-0.07412508434233267,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Alpha
POW_Band_BaselineStandardisedFlux,30,0.16666666666666669,3.8356775160000014,3.677433662999999,-0.15824385300000232,0.6321928094999996,0.7112169106999988,0.07902410119999925,8.061913072084835,6.464490951864839,-1.5974221202199956,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Alpha
POW_Band_BaselineStandardisedFlux,31,0.17222222222222222,4.139711066,3.507997063,-0.6317140030000004,0.5531687083,0.4741446071,-0.07902410119999997,6.661067772399489,6.271493807677006,-0.3895739647224836,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Alpha
POW_Band_BaselineStandardisedFlux,32,0.17777777777777778,4.227890051,3.438697203,-0.7891928480000003,0.7902410119,0.6321928095,-0.15804820239999995,8.70056707956278,6.203521876015952,-2.497045203546829,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Alpha
POW_Band_BaselineStandardisedFlux,33,0.18333333333333335,3.8787551170000008,3.481228591999995,-0.39752652500000574,0.5531687083,0.6321928095000005,0.07902410120000047,9.441000087208447,5.460584852218386,-3.980415234990061,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Alpha
POW_Band_BaselineStandardisedFlux,34,0.18888888888888888,4.039188016,2.545562289,-1.493625727,0.5531687083,0.7112169107,0.15804820240000006,8.758548617192861,4.737091565947035,-4.021457051245826,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Alpha
POW_Band_BaselineStandardisedFlux,35,0.19444444444444445,4.108260359,4.584017864,0.4757575049999998,0.6321928095,0.4741446071,-0.1580482024,8.256950065011573,6.469827721326405,-1.7871223436851675,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Alpha
POW_Band_BaselineStandardisedFlux,36,0.2,4.243744616,3.47356997,-0.7701746460000001,0.5531687083,0.6321928095,0.07902410120000003,9.260218102398852,6.782798696815867,-2.4774194055829852,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Alpha
POW_Band_BaselineStandardisedFlux,37,0.20555555555555557,3.68266211,3.7557980219999982,0.07313591199999836,0.6321928094999992,0.7112169106999988,0.07902410119999959,7.731822051865989,5.41609698622655,-2.3157250656394393,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Alpha
POW_Band_BaselineStandardisedFlux,38,0.2111111111111111,3.712651103,3.411305344,-0.3013457589999997,0.4741446071,0.4741446071,0.0,7.029095994594433,5.965091014051618,-1.0640049805428156,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Alpha
POW_Band_BaselineStandardisedFlux,39,0.21666666666666667,4.456521227,2.940340958,-1.5161802689999995,0.4741446071,0.5531687083,0.07902410119999997,8.466013340702638,6.742925067161837,-1.7230882735408013,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Alpha
POW_Band_BaselineStandardisedFlux,40,0.22222222222222224,4.020515983999999,3.7270573470000006,-0.29345863699999875,0.6321928094999988,0.5531687083,-0.07902410119999881,10.67199577411899,6.018647315002817,-4.653348459116173,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Alpha
POW_Band_BaselineStandardisedFlux,41,0.22777777777777777,3.803415165,3.843776852,0.04036168699999987,0.3951205059,0.5531687083,0.1580482024,8.331689205082688,7.046571069063084,-1.2851181360196033,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Alpha
POW_Band_BaselineStandardisedFlux,42,0.23333333333333334,3.601389501,3.363085713,-0.23830378800000007,0.4741446071,0.3951205059,-0.07902410120000003,7.077516334753785,5.224494327003017,-1.8530220077507682,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Alpha
POW_Band_BaselineStandardisedFlux,43,0.2388888888888889,3.543813215,3.816402954,0.27258973899999983,0.5531687083,0.5531687083,0.0,8.39261779444811,7.225932332000674,-1.166685462447436,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Alpha
POW_Band_BaselineStandardisedFlux,44,0.24444444444444446,3.132280921000002,3.3764065589999985,0.24412563799999631,0.7112169106999985,0.6321928095,-0.07902410119999848,7.579098666501842,6.551430489944234,-1.027668176557608,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Alpha
POW_Band_BaselineStandardisedFlux,45,0.25,3.591282279,3.143864573,-0.44741770599999997,0.3951205059,0.6321928095,0.23707230360000003,7.893393256507348,5.850809031489258,-2.04258422501809,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Alpha
POW_Band_BaselineStandardisedFlux,46,0.2555555555555556,4.128824434999999,2.858290619000001,-1.2705338159999986,0.5531687082999984,0.6321928095000023,0.07902410120000392,10.18524217926677,5.480932262112288,-4.7043099171544815,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Alpha
POW_Band_BaselineStandardisedFlux,47,0.2611111111111111,4.022373728,2.964510911,-1.0578628169999997,0.3951205059,0.869265113,0.4741446071,9.895498172281428,6.846986019504646,-3.048512152776782,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Alpha
POW_Band_BaselineStandardisedFlux,48,0.26666666666666666,3.950918528,3.739506586,-0.2114119419999998,0.5531687083,0.5531687083,0.0,8.43304489855059,6.03112437291831,-2.4019205256322795,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Alpha
POW_Band_BaselineStandardisedFlux,49,0.27222222222222225,3.521236928000001,3.2489983619999996,-0.2722385660000013,0.6321928095000016,0.6321928094999992,-2.3314683517128287e-15,8.467295750943954,4.849586241136654,-3.6177095098073,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Alpha
POW_Band_BaselineStandardisedFlux,50,0.2777777777777778,3.607822967,3.192784174,-0.41503879300000035,0.7902410119,0.5531687083,-0.23707230359999998,9.53489186839859,5.592403704289109,-3.9424881641094816,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Alpha
POW_Band_BaselineStandardisedFlux,51,0.2833333333333333,4.346073333,3.575212381,-0.7708609519999996,0.6321928095,0.5531687083,-0.07902410120000003,8.886539231148056,6.1660767538958545,-2.7204624772522017,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Alpha
POW_Band_BaselineStandardisedFlux,52,0.2888888888888889,3.2057591859999963,3.7215984469999985,0.5158392610000022,0.7112169106999993,0.7112169107,7.771561172376096e-16,7.626420263913108,7.2993436081722,-0.3270766557409077,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Alpha
POW_Band_BaselineStandardisedFlux,53,0.29444444444444445,2.827998075,3.566282279,0.7382842040000002,0.6321928095,0.7112169107,0.07902410120000003,8.128036450127523,6.973012480167028,-1.155023969960495,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Alpha
POW_Band_BaselineStandardisedFlux,54,0.3,3.027920152,3.423260316,0.3953401639999998,0.4741446071,0.6321928095,0.1580482024,6.1360652753499885,6.453693052911321,0.31762777756133254,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Alpha
POW_Band_BaselineStandardisedFlux,55,0.3055555555555556,3.243142086,3.298585486,0.0554433999999997,0.9482892142,0.6321928095,-0.3160964047,11.631943569612513,6.070362639788442,-5.561580929824071,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Alpha
POW_Band_BaselineStandardisedFlux,56,0.3111111111111111,2.970543346,3.844990871,0.8744475249999999,0.5531687083,0.5531687083,0.0,8.627766030768603,7.175515979941768,-1.4522500508268354,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Alpha
POW_Band_BaselineStandardisedFlux,57,0.31666666666666665,3.904426965,3.336142386,-0.5682845789999997,0.6321928095,0.7112169107,0.07902410120000003,8.945071415216677,5.495092653538983,-3.449978761677695,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Alpha
POW_Band_BaselineStandardisedFlux,58,0.32222222222222224,2.89229336,3.163133379,0.270840019,0.4741446071,0.4741446071,0.0,5.514816241680505,5.349609603845645,-0.16520663783486,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Alpha
POW_Band_BaselineStandardisedFlux,59,0.3277777777777778,3.670601641,3.275485981,-0.3951156600000001,0.3160964047,0.3951205059,0.07902410119999997,9.114657383893178,5.9058253087373345,-3.2088320751558435,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Alpha
POW_Band_BaselineStandardisedFlux,60,0.33333333333333337,3.996884978000004,3.2348448119999955,-0.7620401660000087,0.39512050590000314,0.7902410118999992,0.39512050599999604,6.836316975578816,5.484052980545152,-1.3522639950336641,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Alpha
POW_Band_BaselineStandardisedFlux,61,0.3388888888888889,4.385031727,2.796620539,-1.5884111880000003,0.7112169107,0.7112169107,0.0,13.61806697859809,5.573505611194732,-8.044561367403357,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Alpha
POW_Band_BaselineStandardisedFlux,62,0.34444444444444444,4.41615954,3.592235899,-0.8239236409999999,0.5531687083,0.5531687083,0.0,10.612664486593935,7.141175849814035,-3.4714886367799007,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Alpha
POW_Band_BaselineStandardisedFlux,63,0.35000000000000003,3.648535671000005,3.357892284999997,-0.29064338600000816,0.23707230360000317,0.5531687083000023,0.3160964046999991,7.441943376755928,7.161874266902358,-0.2800691098535699,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Alpha
POW_Band_BaselineStandardisedFlux,64,0.35555555555555557,4.169065447,3.066443598,-1.1026218490000002,0.5531687083,0.7902410119,0.23707230359999998,10.265136124209345,5.849595865342913,-4.415540258866432,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Alpha
POW_Band_BaselineStandardisedFlux,65,0.3611111111111111,4.284106303,3.11906279,-1.1650435129999996,0.6321928095,0.7112169107,0.07902410120000003,9.105603001485424,6.137560842630407,-2.9680421588550168,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Alpha
POW_Band_BaselineStandardisedFlux,66,0.3666666666666667,4.255272908999993,3.2704185440000013,-0.9848543649999919,0.7902410118999976,0.4741446071000008,-0.31609640479999684,9.20521442925498,6.985537753938239,-2.219676675316741,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Alpha
POW_Band_BaselineStandardisedFlux,67,0.37222222222222223,3.568105005,3.407622811,-0.16048219400000008,0.5531687083,0.5531687083,0.0,7.502574307588851,7.1577854403281105,-0.34478886726074087,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Alpha
POW_Band_BaselineStandardisedFlux,68,0.37777777777777777,4.274721567,3.56514774,-0.7095738270000003,0.5531687083,0.7112169107,0.15804820240000006,10.503722652976768,7.078727209178732,-3.4249954437980357,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Alpha
POW_Band_BaselineStandardisedFlux,69,0.38333333333333336,4.199474335,4.173335515,-0.026138819999999896,0.7112169107,0.5531687083,-0.15804820240000006,10.288606514162286,7.2071780477499665,-3.0814284664123193,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Alpha
POW_Band_BaselineStandardisedFlux,70,0.3888888888888889,4.190285473,3.999381615,-0.19090385800000043,0.7112169107,0.5531687083,-0.15804820240000006,9.102528756145954,7.152837721266241,-1.949691034879713,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Alpha
POW_Band_BaselineStandardisedFlux,71,0.3944444444444445,4.324547470999998,4.017965206999997,-0.3065822640000011,0.5531687082999992,0.4741446070999992,-0.07902410119999997,9.997202688388588,7.350412732059949,-2.6467899563286394,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,Alpha
