Progress_0_to_1,Baseline_Entropy_raw,Modulation_Entropy_raw,Delta_Entropy_ModMinusBase,Baseline_RegionalFlux_L2_per_s,Modulation_RegionalFlux_L2_per_s,Delta_RegionalFlux_L2_ModMinusBase
0.010938359933957071,4.728398708498428,4.417567471854587,-0.3108312366438408,1.220722362473097,4.346793137039714,3.1260707745666165
0.011007154650522839,4.728084326519397,4.379514967887743,-0.3485693586316545,1.1609388090209283,4.393704345181318,3.2327655361603895
0.011075949367088608,4.727619451630182,4.341782025876548,-0.38583742575363367,1.1656372298519073,4.368364622359435,3.2027273925075272
0.011144744083654375,4.727002489591883,4.304620938845793,-0.4223815507460902,1.188060774907406,4.363440684976929,3.1753799100695232
0.011213538800220142,4.726246811348265,4.268158120225203,-0.45808869112306194,1.1875194720763218,4.3030482466641,3.115528774587778
0.011282333516785911,4.725349401149456,4.232430508910024,-0.4929188922394321,1.1747013567576772,4.304389537014554,3.129688180256877
0.011351128233351679,4.724316892835298,4.1974057878600215,-0.5269111049752766,1.178863567037606,4.405720526774534,3.226856959736928
0.011419922949917446,4.723146719166866,4.162986196497913,-0.5601605226689532,1.167198643831812,4.405648436968678,3.2384497931368665
0.011488717666483213,4.721856264132524,4.128992208255857,-0.5928640558766665,1.118216322891819,4.409204470203515,3.290988147311696
0.011557512383048982,4.7204339755029,4.095072220390092,-0.6253617551128077,1.1160453144312599,4.382619652120114,3.2665743376888545
0.01162630709961475,4.71889410532048,4.060373540392921,-0.6585205649275592,1.1160430330076305,5.127493026641948,4.011449993634317
0.011695101816180517,4.717232264394516,4.02987790760791,-0.6873543567866065,1.1157466934484543,6.67667050012746,5.560923806679005
0.011763896532746284,4.715452309835024,4.079790293190653,-0.6356620166443712,1.1176202415289163,7.529338993400455,6.411718751871539
0.011832691249312053,4.713558019402492,4.200126435890775,-0.5134315835117169,1.1255106561064347,6.066467304353735,4.940956648247301
0.01190148596587782,4.7115571691316225,4.350744493213945,-0.3608126759176775,1.1539055310675945,4.421486163516865,3.2675806324492704
0.011970280682443588,4.709440548272676,4.477333436515298,-0.23210711175737764,1.1664072372892176,6.0300739546040205,4.863666717314803
0.012039075399009355,4.707223670113106,4.537600435849147,-0.16962323426395898,1.176842240755053,6.819635394249835,5.642793153494782
0.012107870115575124,4.704895218643704,4.539632430875714,-0.16526278776798975,1.1794911674951474,8.71784341649999,7.538352249004843
0.012176664832140891,4.702469385764345,4.5278284511406355,-0.17464093462370922,1.1517034617142177,8.779623720470113,7.627920258755895
0.012245459548706658,4.6999385640585345,4.523200993015648,-0.1767375710428869,1.139294163085138,10.12477916829851,8.985485005213372
0.012314254265272427,4.697313119481307,4.520093842459089,-0.17721927702221763,15.186335714668017,14.547284092590075,-0.6390516220779414
0.012383048981838195,4.730711416736025,4.512282689971531,-0.21842872676449332,10.001904265965507,17.384354745091656,7.382450479126149
0.012451843698403962,4.735540089797777,4.503023269081419,-0.2325168207163575,7.970464935376851,18.565478612162742,10.595013676785891
0.01252063841496973,4.7250761829108665,4.500500406134224,-0.22457577677664275,6.383856656453194,23.726674142062283,17.34281748560909
0.012589433131535498,4.719549507204264,4.5083956327454855,-0.21115387445877865,8.690326732433103,24.020467712552023,15.33014098011892
0.012658227848101266,4.730414497610252,4.52202338360504,-0.20839111400521215,14.70810404062558,19.832381935208154,5.124277894582574
0.012727022564667033,4.748137231010855,4.534970032056291,-0.21316719895456337,17.66269021918094,15.795445829664283,-1.8672443895166584
0.0127958172812328,4.74833911620271,4.5430815956732475,-0.20525752052946267,18.767030351895528,19.70196460801532,0.9349342561197922
0.01286461199779857,4.7209377799018215,4.547124033570497,-0.17381374633132474,15.558823454226246,25.981711621678944,10.422888167452697
0.012933406714364337,4.680481239214145,4.550315079745986,-0.13016615946815868,8.663871755454128,27.006784566145893,18.342912810691764
0.013002201430930104,4.651893165883591,4.554210816392293,-0.09768234949129795,5.987915476859601,25.847522012597583,19.85960653573798
0.013070996147495871,4.653005379685546,4.552426662620471,-0.10057871706507537,10.749204364123283,17.19109040006404,6.441886035940758
0.01313979086406164,4.686958891910672,4.524379913794383,-0.16257897811628919,14.348508739491763,16.007962233704117,1.6594534942123538
0.013208585580627407,4.738435726430542,4.464734036581182,-0.2737016898493607,15.012138006217807,20.040282961426954,5.028144955209147
0.013277380297193175,4.782780249375608,4.401872556174806,-0.3809076932008022,12.825820723090443,21.992781014748058,9.166960291657615
0.013346175013758944,4.8077792809284485,4.3514187701602305,-0.45636051076821804,8.932449238888188,20.0743418481689,11.141892609280712
0.013414969730324711,4.819618513753662,4.311793050687981,-0.5078254630656813,6.82808835690096,13.039586567554501,6.2114982106535415
0.013483764446890478,4.829016369567018,4.287372043273893,-0.5416443262931248,6.746348722736862,5.9284138376468665,-0.8179348850899952
0.013552559163456246,4.841891519609616,4.283997603232459,-0.5578939163771572,8.335555484071529,11.30701509991993,2.971459615848401
0.013621353880022015,4.856460674026898,4.305769789158952,-0.5506908848679455,9.063342991097727,19.785580953799307,10.72223796270158
0.013690148596587782,4.861298086571278,4.352373985356323,-0.508924101214955,10.453212535018245,24.62043400109853,14.167221466080285
0.01375894331315355,4.846246084627866,4.416547736458199,-0.42969834816966745,10.163593691844898,25.13841948702054,14.97482579517564
0.013827738029719316,4.822773806202327,4.485700016122954,-0.33707379007937277,2.508933305336943,22.18590841695999,19.676975111623047
0.013896532746285085,4.826162548686937,4.551995949254579,-0.2741665994323581,25.973909302213166,18.102972244964032,-7.870937057249133
0.013965327462850853,4.824627000538889,4.614659183988239,-0.20996781655065,3.1519923448209113,13.610764963802906,10.458772618981994
0.01403412217941662,4.825653129378283,4.671425084632249,-0.15422804474603424,3.108638215666387,10.906068664393594,7.797430448727207
0.014102916895982387,4.825748883666004,4.715947040794308,-0.10980184287169603,3.126997159121341,6.5387539503662735,3.4117567912449327
0.014171711612548156,4.825011492412706,4.740936477192322,-0.08407501522038441,3.116725054556639,4.32923237609808,1.212507321541441
0.014240506329113924,4.823524322744168,4.745246527685379,-0.0782777950587894,3.1143972727865243,4.4970167542665775,1.3826194814800532
0.014309301045679691,4.821358508611693,4.736313080532317,-0.08504542807937643,3.117045819763098,5.003791730813974,1.8867459110508764
0.01437809576224546,4.818576147595702,4.724741402303299,-0.0938347452924031,3.1157961245352683,5.161889601542433,2.046093477007165
